Parameters
Model,B
P,0.1
Initial Alpha,0.0
Independent,false
Leader's Influence,1.0
Step Number,leader signal,accept signal,loc x,loc y,direction x,direction y,oreintation angle - signal,attraction angle -signal,oreintation angle - no signal,attraction angle -no signal,signal utility,unsignal utility
0,false,,10.478204400994407,0.5864455753763043,-0.5670680509344961,-0.8236709449830993
,,false,72.00437724278898,39.48516385309805,0.3603521958525557,0.9328163243341324,0.20203631543842368,0.20203631543842368,0.5836995135628344,0.17962688268598676,-0.7837279941868625,0.9091699659072527
1,false,,9.91113635005991,-0.23722536960679508,-0.5670680509344964,-0.8236709449830991
,,false,71.07900573193126,39.10610242418065,-0.9253715108577181,-0.37906142891740413,0.19813631955421324,0.19813631955421437,0.3261161847161329,0.07015645439229541,-0.7843481053915221,0.9724168868785033
2,false,,9.344068299125414,-1.0608963145898942,-0.5670680509344965,-0.8236709449830991
,,false,70.27902487268454,38.50607690402431,-0.7999808592467177,-0.6000255201563374,0.1959747450882051,0.1959747450882051,0.2392843627353792,0.15266512744103125,-0.7846866644327091,0.9799385650674153
3,false,,8.777000248190918,-1.8845672595729934,-0.5670680509344964,-0.823670944983099
,,false,69.53405458930504,37.83897925234094,-0.7449702833795008,-0.6670976516833697,0.19440289425121937,0.19440289425121937,0.20896666940095882,0.17983911910147815,-0.7849305550124834,0.9810591415081769
4,false,,8.209932197256421,-2.7082382045560927,-0.5670680509344964,-0.823670944983099
,,false,68.80963276423998,37.14962229156561,-0.7244218250650661,-0.6893569607753292,0.19303435558944376,0.1930343555894426,0.19783344100523392,0.18823527017365285,-0.785141320116764,0.9814153484406929
5,false,,7.642864146321925,-3.5319091495391914,-0.5670680509344966,-0.8236709449830989
,,false,68.09292109936227,36.45225266975217,-0.7167116648777069,-0.6973696218134436,0.19173908970371445,0.19173908970371387,0.1932220484580421,0.19025613094938545,-0.785339446176391,0.9816732282879788
6,false,,7.075796095387428,-4.35558009452229,-0.5670680509344966,-0.8236709449830989
,,false,67.37942549204116,35.75159296751899,-0.713495607321105,-0.7006597022331795,0.19047306120240223,0.19047306120240223,0.19083061185228992,0.19011551055251447,-0.7855318267398563,0.9819147206596167
7,false,,6.508728044452932,-5.179251039505389,-0.5670680509344966,-0.8236709449830989
,,false,66.6676007468717,35.049235841717284,-0.7118247451694636,-0.7023571258017023,0.1892213159273523,0.1892213159273523,0.18919758427516825,0.1892450475795361,-0.7857207990378665,0.9821509985207637
8,false,,5.941659993518435,-6.002921984488488,-0.5670680509344966,-0.8236709449830989
,,false,65.95691737222802,34.34572383684098,-0.7106833746436785,-0.7035120048763013,0.1879787688273082,0.18797876882730702,0.18782647271768502,0.18813106493693132,-0.7859071651326438,0.9823839450230463
9,false,,5.374591942583939,-6.826592929471587,-0.5670680509344966,-0.8236709449830989
,,false,65.2471927848071,33.641244589445996,-0.709724587420921,-0.7044792473949844,0.18674368798346216,0.18674368798346336,0.18654863934408303,0.18693873662284236,-0.786091208919888,0.9826139924585904
10,false,,4.807523891649442,-7.650263874454685,-0.5670680509344966,-0.8236709449830989
,,false,64.53836253576407,32.93586548708926,-0.7088302490430312,-0.705379102356736,0.18551548085643152,0.18551548085643152,0.18530681087868286,0.18572415083417892,-0.7862730392997044,0.9828412777266229
11,false,,4.2404558407149455,-8.473934819437785,-0.5670680509344963,-0.8236709449830993
,,false,63.830402355682324,32.22961313600034,-0.7079601800817414,-0.7062523510889207,0.18429394181445005,0.18429394181445125,0.18408153595367624,0.18450634767522509,-0.7864527060554923,0.9830658603932425
12,false,,3.673387789780449,-9.297605764420885,-0.5670680509344963,-0.8236709449830993
,,false,63.12330162878189,31.522500300579512,-0.7071007269004339,-0.7071128354208247,0.18307899635135977,0.18307899635136038,0.18286620619678978,0.18329178650592992,-0.7866302389862425,0.9832877764713395
13,false,,3.1063197388459525,-10.121276709403984,-0.5670680509344963,-0.8236709449830993
,,false,62.41705437244622,30.814535038071284,-0.7062472563356654,-0.7079652625082287,0.18187061415243927,0.1818706141524405,0.181658573378329,0.1820826549265504,-0.7868056611188625,0.9835070542887049
14,false,,2.539251687911456,-10.944947654387084,-0.5670680509344963,-0.8236709449830993
,,false,61.71165617083822,30.10572379580139,-0.7053982016080053,-0.7088112422698952,0.18066877955591515,0.18066877955591576,0.18045786906442898,0.180879690047403,-0.7869789931667844,0.9837237195788731
15,false,,1.9721836369769596,-11.768618599370184,-0.5670680509344961,-0.8236709449830993
,,false,61.00710313297155,29.396072461107472,-0.704553037866665,-0.7096513346939143,0.1794734815222145,0.1794734815222145,0.17926382674618532,0.17968313629824229,-0.7871502550326671,0.983937797166279
16,false,,1.4051155860424636,-12.592289544353283,-0.567068050934496,-0.8236709449830995
,,false,60.303391538963616,28.685586717085247,-0.7037115940079335,-0.7104857440222243,0.1782847102325333,0.1782847102325333,0.17807634990763363,0.17849307055743252,-0.7873194663131718,0.984149311528523
17,false,,0.8380475351079676,-13.415960489336383,-0.5670680509344959,-0.8236709449830995
,,false,59.60051772018084,27.974272162988598,-0.7028738187827774,-0.7113145540966497,0.17710245593991797,0.17710245593991797,0.17689539937408152,0.17730951250575408,-0.7874866464669231,0.9843582869827419
18,false,,0.27097948417347173,-14.239631434319483,-0.5670680509344957,-0.8236709449830995
,,false,58.89847801886162,27.262134354856197,-0.7020397013192216,-0.7121378081323996,0.17592670858552814,0.17592670858552814,0.17572095508994376,0.1761324620811129,-0.7876518148688614,0.9845647477455477
