last loc x,last loc y,loc x,loc y,new loc x,new loc y,leader loc x,leader loc y,alpha
41.93125358119675,57.003982875251594,41.287622655570296,56.23864684998084,19.692121499557324,30.559621246314716,0.0
41.287622655570296,56.23864684998084,40.64399172994384,55.47331082471008,19.692121499557324,30.559621246314716,0.0
40.64399172994384,55.47331082471008,41.287622655570296,56.23864684998084,19.692121499557324,30.559621246314716,0.0
41.287622655570296,56.23864684998084,40.64399172994384,55.47331082471008,19.692121499557324,30.559621246314716,0.0
40.64399172994384,55.47331082471008,40.00036080431739,54.70797479943933,19.692121499557324,30.559621246314716,0.0
40.00036080431739,54.70797479943933,39.356729878690935,53.94263877416857,19.692121499557324,30.559621246314716,0.0
39.356729878690935,53.94263877416857,38.71309895306448,53.177302748897816,19.692121499557324,30.559621246314716,0.0
38.71309895306448,53.177302748897816,39.356729878690935,53.94263877416857,19.692121499557324,30.559621246314716,0.0
39.356729878690935,53.94263877416857,38.71309895306448,53.177302748897816,19.692121499557324,30.559621246314716,0.0
38.71309895306448,53.177302748897816,39.356729878690935,53.94263877416857,19.692121499557324,30.559621246314716,0.0
39.356729878690935,53.94263877416857,40.00036080431738,54.70797479943933,19.692121499557324,30.559621246314716,0.0
40.00036080431738,54.70797479943933,39.35672987869093,53.94263877416857,19.692121499557324,30.559621246314716,0.0
39.35672987869093,53.94263877416857,40.00036080431738,54.70797479943933,19.692121499557324,30.559621246314716,0.0
40.00036080431738,54.70797479943933,39.35672987869093,53.94263877416857,19.692121499557324,30.559621246314716,0.0
39.35672987869093,53.94263877416857,38.713098953064474,53.177302748897816,19.692121499557324,30.559621246314716,0.0
38.713098953064474,53.177302748897816,38.06946802743802,52.41196672362706,19.692121499557324,30.559621246314716,0.0
38.06946802743802,52.41196672362706,37.42583710181157,51.646630698356304,19.692121499557324,30.559621246314716,0.0
37.42583710181157,51.646630698356304,36.78220617618511,50.88129467308555,19.692121499557324,30.559621246314716,0.0
36.78220617618511,50.88129467308555,37.42583710181157,51.646630698356304,19.692121499557324,30.559621246314716,0.0
37.42583710181157,51.646630698356304,38.06946802743802,52.41196672362706,19.692121499557324,30.559621246314716,0.0
38.06946802743802,52.41196672362706,37.42583710181157,51.646630698356304,19.692121499557324,30.559621246314716,0.0
37.42583710181157,51.646630698356304,38.06946802743802,52.41196672362706,19.692121499557324,30.559621246314716,0.0
38.06946802743802,52.41196672362706,37.42583710181157,51.646630698356304,19.692121499557324,30.559621246314716,0.0
37.42583710181157,51.646630698356304,36.78220617618511,50.88129467308555,19.692121499557324,30.559621246314716,0.0
36.78220617618511,50.88129467308555,36.13857525055866,50.11595864781479,19.692121499557324,30.559621246314716,0.0
