Parameters
Model,A
P,0.95
Initial Alpha,0.0
Independent,true
Step Number,leader signal,# accepted signal,utility,# agents,avg dis from leader,avg angle from leader
0,false,-1,0.0,4,75.62857641161267,2.109917987299306
1,true,4,1.678579137274882,4,74.62857641161267,0.0
2,false,-1,-0.40000000000000036,4,73.62859386544585,0.040488443396502996
3,false,-1,-0.39880634686197336,4,72.62889684539546,0.020552543048225683
4,false,-1,-0.39969235792364,4,71.6289749557355,0.010435569353760664
5,false,-1,-0.3999206682849916,4,70.62899510417196,0.005300134112599012
6,false,-1,-0.3999795305351519,4,69.62900030459187,0.0026926655897504294
7,false,-1,-0.39999471505880946,4,68.62900164771493,0.0013683839783202338
8,false,-1,-0.3999986345948088,4,67.6290019948414,6.956152028290462E-4
9,false,-1,-0.3999996469919447,4,66.62900208461913,3.537297504890322E-4
10,false,-1,-0.3999999086677475,4,65.62900210785581,1.799375801721473E-4
11,false,-1,-0.399999976351908,4,64.62900211387476,9.156441826641421E-5
12,false,-1,-0.39999999387201646,4,63.62900211543513,4.6611536327076485E-5
13,false,-1,-0.39999999841069567,4,62.62900211583998,2.3737175038015572E-5
14,false,-1,-0.39999999958744237,4,61.62900211594513,1.2093333387985532E-5
15,false,-1,-0.39999999989280566,4,60.629002115972455,6.163625192425034E-6
16,false,-1,-0.39999999997212043,4,59.629002115979574,3.142888537646983E-6
17,false,-1,-0.3999999999927413,4,58.62900211598142,1.6034661758960427E-6
18,false,-1,-0.3999999999981081,4,57.62900211598192,8.161951263325875E-7
19,false,-1,-0.39999999999950653,4,56.62900211598203,4.1847112119684596E-7
20,false,-1,-0.39999999999987157,4,55.62900211598206,2.1137290215576363E-7
21,false,-1,-0.3999999999999666,4,54.629002115982075,1.1785428167564477E-7
22,false,-1,-0.3999999999999915,4,53.629002115982075,6.073298878138485E-8
23,false,-1,-0.3999999999999977,4,52.62900211598208,2.9480425111654897E-8
24,false,-1,-0.3999999999999999,4,51.62900211598208,1.1720748133741217E-8
25,false,-1,-0.40000000000000036,4,50.62900211598209,2.2461440108977647E-7
26,false,-1,-0.3999999999999386,4,49.6290021159821,1.1447574017774577E-7
27,false,-1,-0.39999999999998437,4,48.629002115982104,8.274803563432105E-8
28,false,-1,-0.399999999999995,4,47.629002115982104,7.912583768730347E-8
29,false,-1,-0.3999999999999959,4,46.629002115982104,4.142496640561288E-8
30,false,-1,-0.399999999999999,4,45.629002115982104,1.64442269592475E-8
31,false,-1,-0.40000000000000036,4,44.629002115982104,1.0536712127723509E-8
32,false,-1,-0.40000000000000036,4,43.62900211598211,8.993646362323668E-9
33,false,-1,-0.40000000000000036,4,42.629002115982104,4.722317489389461E-8
34,false,-1,-0.39999999999999725,4,41.629002115982104,2.4625532273500144E-8
35,false,-1,-0.39999999999999947,4,40.62900211598211,2.1073424255447017E-8
36,false,-1,-0.3999999999999999,4,39.62900211598211,5.268356063861754E-9
37,false,-1,-0.40000000000000036,4,38.629002115982104,2.6856647367106902E-8
38,false,-1,-0.39999999999999947,4,37.629002115982104,1.4262002426185423E-8
39,false,-1,-0.40000000000000036,4,36.629002115982104,8.993646362323668E-9
40,false,-1,-0.40000000000000036,4,35.62900211598211,2.8524004852370845E-8
41,false,-1,-0.3999999999999999,4,34.62900211598211,1.2718936660785582E-8
42,false,-1,-0.40000000000000036,4,33.629002115982104,3.725290298461914E-9
43,false,-1,-0.40000000000000036,4,32.629002115982104,1.3581481989713724E-8
44,false,-1,-0.40000000000000036,4,31.629002115982107,7.450580596923828E-9
45,false,-1,-0.40000000000000036,4,30.629002115982107,1.7987292724647335E-8
46,false,-1,-0.40000000000000036,4,29.629002115982107,1.0536712127723509E-8
47,false,-1,-0.40000000000000036,4,28.62900211598211,2.870602974482729E-8
48,false,-1,-0.39999999999999947,4,27.629002115982104,1.1780402288468106E-8
49,false,-1,-0.3999999999999999,4,26.62900211598211,1.6444226959247496E-8
50,false,-1,-0.40000000000000036,4,25.629002115982104,1.1720748133741217E-8
51,false,-1,-0.40000000000000036,4,24.629002115982104,1.4901161193847656E-8
52,false,-1,-0.40000000000000036,4,23.629002115982107,7.450580596923828E-9
53,false,-1,-0.40000000000000036,3,22.879002115982107,1.7664050261579237E-8
54,false,-1,-0.2999999999999998,3,22.12900211598211,1.4262002426185423E-8
55,false,-1,-0.30000000000000027,3,21.37900211598211,0.0
56,false,-1,-0.30000000000000027,3,20.629002115982107,3.725290298461914E-9
