Parameters
Model,A
P,0.95
Initial Alpha,0.0
Independent,true
Step Number,leader signal,# accepted signal,utility,# agents,avg dis from leader,avg angle from leader
0,false,-1,0.0,10,73.81469872748374,1.5466907078500607
1,true,10,2.6324093164739937,10,72.81469872748374,1.4901161193847657E-9
2,false,-1,-0.9999999999999982,10,71.81491232390968,0.09905467206451103
3,false,-1,-0.9584117757617321,10,70.8191167015403,0.050182517515696266
4,false,-1,-0.9893309208916587,10,69.8201955814371,0.0254314011483295
5,false,-1,-0.9972697076041168,10,68.820471723941,0.012891984961137734
6,false,-1,-0.9993015830398413,10,67.82054237349311,0.006537418850423917
7,false,-1,-0.9998213195747354,10,66.82056045117483,0.0033161955576128193
8,false,-1,-0.9999542743023575,10,65.82056507818291,0.0016828074640258795
9,false,-1,-0.9999882945729652,10,64.8205662628751,8.542896615291448E-4
10,false,-1,-0.9999970024223899,10,63.82056656631465,4.338820776755171E-4
11,false,-1,-0.9999992320702589,10,62.820566644066886,2.2047416410568083E-4
12,false,-1,-0.9999998031870412,10,61.820566663998534,1.1209703167304574E-4
13,false,-1,-0.9999999495357947,10,60.82056666911042,5.7030912612346236E-5
14,false,-1,-0.9999999870541139,10,59.82056667042216,2.9037189447587216E-5
15,false,-1,-0.9999999966770243,10,58.820566670758964,1.4798504360258091E-5
16,false,-1,-0.9999999991464907,10,57.820566670845515,7.55048205624059E-6
17,false,-1,-0.9999999997806004,10,56.820566670867755,3.857873818103201E-6
18,false,-1,-0.9999999999435456,10,55.8205666708735,1.976580922484411E-6
19,false,-1,-0.9999999999854516,10,54.82056667087498,1.0154941931944507E-6
20,false,-1,-0.9999999999962448,10,53.82056667087536,5.228064097773755E-7
21,false,-1,-0.9999999999990266,10,52.820566670875465,2.703992683905361E-7
22,false,-1,-0.9999999999997442,10,51.820566670875486,1.4431203851966883E-7
23,false,-1,-0.9999999999999325,10,50.82056667087549,7.476416094310011E-8
24,false,-1,-0.9999999999999805,10,49.82056667087549,4.8976241598930884E-8
25,false,-1,-0.9999999999999929,10,48.820566670875515,5.18982920929336E-7
26,false,-1,-0.9999999999968257,9,47.920566670875516,5.137558923666229E-7
27,false,-1,-0.8999999999999986,9,47.02056667087551,5.356629432870666E-7
28,false,-1,-0.8999999999999879,9,46.120566670875505,5.313785787585949E-7
29,false,-1,-0.899999999999995,9,45.22056667087552,5.273231725891771E-7
30,false,-1,-0.8999999999999968,9,44.320566670875515,5.208747787907053E-7
31,false,-1,-0.8999999999999986,9,43.420566670875516,5.612890995941297E-7
32,false,-1,-0.8999999999999702,9,42.52056667087552,5.427184559840683E-7
33,false,-1,-0.8999999999999897,9,41.620566670875526,5.563174006101644E-7
34,false,-1,-0.8999999999999879,9,40.72056667087553,5.328788076283662E-7
35,false,-1,-0.899999999999995,9,39.82056667087552,5.315591707710669E-7
36,false,-1,-0.8999999999999986,9,38.920566670875516,5.156520344637971E-7
37,false,-1,-0.8999999999999986,9,38.02056667087552,5.126718022250275E-7
38,false,-1,-0.8999999999999986,9,37.12056667087552,5.406417946732283E-7
39,false,-1,-0.8999999999999897,8,36.32056667087552,5.391445040774349E-7
40,false,-1,-0.7999999999999989,8,35.52056667087552,5.358934713466681E-7
41,false,-1,-0.7999999999999989,8,34.72056667087552,5.347883157195755E-7
42,false,-1,-0.7999999999999989,8,33.920566670875516,5.75982924679916E-7
43,false,-1,-0.7999999999999767,8,33.120566670875526,5.596208710567888E-7
44,false,-1,-0.7999999999999927,8,32.32056667087553,5.461427224731444E-7
45,false,-1,-0.7999999999999972,8,31.52056667087553,5.438319812645245E-7
46,false,-1,-0.7999999999999989,8,30.72056667087553,5.500658927058548E-7
47,false,-1,-0.7999999999999972,8,29.92056667087553,6.280011112324059E-7
48,false,-1,-0.799999999999895,8,29.120566670875537,5.807645010912914E-7
49,false,-1,-0.7999999999999723,8,28.320566670875543,5.695477229319606E-7
50,false,-1,-0.7999999999999909,8,27.520566670875542,5.678082956824955E-7
51,false,-1,-0.7999999999999936,8,26.72056667087554,5.453592842139595E-7
52,false,-1,-0.7999999999999972,8,25.92056667087554,5.850097449326162E-7
53,false,-1,-0.7999999999999874,8,25.120566670875544,5.568689850579696E-7
54,false,-1,-0.7999999999999954,8,24.320566670875543,5.42417605565512E-7
55,false,-1,-0.799999999999998,8,23.52056667087555,5.409905927543475E-7
56,false,-1,-0.799999999999998,8,22.72056667087555,5.456693452644788E-7
57,false,-1,-0.799999999999998,8,21.92056667087555,5.356612055328002E-7
58,false,-1,-0.7999999999999989,8,21.12056667087555,5.345326522125106E-7
59,false,-1,-0.7999999999999989,8,20.32056667087555,5.377685479583449E-7
60,false,-1,-0.7999999999999989,8,19.52056667087555,5.347883157195755E-7
61,false,-1,-0.7999999999999989,8,18.72056667087555,5.31190857174646E-7
62,false,-1,-0.7999999999999989,8,17.92056667087555,5.41658296390206E-7
63,false,-1,-0.7999999999999989,8,17.120566670875554,5.447741954849573E-7
64,false,-1,-0.799999999999998,7,16.420566670875555,5.712268950390754E-7
65,false,-1,-0.6999999999999922,7,15.720566670875556,5.949200556185164E-7
66,false,-1,-0.6999999999999869,7,15.020566670875557,5.928530218546081E-7
67,false,-1,-0.6999999999999886,7,14.320566670875555,5.656500362405384E-7
68,false,-1,-0.6999999999999957,7,13.62056667087561,9.08461259730588E-7
69,false,-1,-0.6999999999986999,6,13.020566670875757,7.681292773865359E-7
70,false,-1,-0.5999999999995742,6,12.42056667087581,6.968691633001086E-7
71,false,-1,-0.5999999999998504,6,11.820566670875827,6.538432821810685E-7
72,false,-1,-0.5999999999999428,5,11.320566670875833,6.244978717895474E-7
73,false,-1,-0.4999999999999769,5,10.820566670875836,6.095337169851266E-7
74,false,-1,-0.49999999999998845,5,10.320566670875838,6.095900545904087E-7
75,false,-1,-0.499999999999992,5,9.820566670875838,6.196106273836847E-7
76,false,-1,-0.49999999999998135,4,9.420566670875841,6.217179698092294E-7
