Parameters
Model,B
P,0.95
Initial Alpha,0.0
Independent,true
Step Number,leader signal,# accepted signal,utility,# agents,avg dis from leader,avg angle from leader
0,false,-1,0.0,10,60.19398033294816,1.8756108757868737
1,true,10,11.596385968870742,10,59.19398033294816,3.597458544929467E-9
2,false,-1,-0.9999999999999982,10,58.19398033294816,2.1073424255447016E-9
3,false,-1,-0.9999999999999982,10,57.19398033294816,2.9802322387695314E-9
4,false,-1,-0.9999999999999982,10,56.19398033294816,2.9802322387695314E-9
5,false,-1,-0.9999999999999982,10,55.19398033294816,2.9802322387695314E-9
6,false,-1,-0.9999999999999982,10,54.19398033294815,1.4901161193847657E-9
7,false,-1,-0.9999999999999982,10,53.19398033294817,1.4901161193847657E-9
8,false,-1,-0.9999999999999982,10,52.19398033294817,2.9802322387695314E-9
9,false,-1,-0.9999999999999982,10,51.19398033294816,1.4901161193847657E-9
10,false,-1,-0.9999999999999982,10,50.19398033294817,1.4901161193847657E-9
11,false,-1,-0.9999999999999982,10,49.19398033294818,4.470348358154297E-9
12,false,-1,-0.9999999999999982,10,48.19398033294818,0.0
13,false,-1,-0.9999999999999982,10,47.19398033294818,0.0
14,false,-1,-0.9999999999999982,10,46.19398033294818,4.470348358154297E-9
15,false,-1,-0.9999999999999982,10,45.19398033294818,1.4901161193847657E-9
16,false,-1,-0.9999999999999982,10,44.19398033294818,2.9802322387695314E-9
17,false,-1,-0.9999999999999982,10,43.19398033294818,1.4901161193847657E-9
18,false,-1,-0.9999999999999982,10,42.19398033294817,0.0
19,false,-1,-0.9999999999999982,10,41.19398033294817,1.4901161193847657E-9
20,false,-1,-0.9999999999999982,10,40.19398033294817,2.9802322387695314E-9
21,false,-1,-0.9999999999999982,10,39.19398033294818,1.4901161193847657E-9
22,false,-1,-0.9999999999999982,10,38.19398033294818,0.0
23,false,-1,-0.9999999999999982,10,37.19398033294818,0.0
24,false,-1,-0.9999999999999982,10,36.193980332948186,0.0
25,false,-1,-0.9999999999999982,10,35.193980332948186,0.0
26,false,-1,-0.9999999999999982,10,34.193980332948186,2.9802322387695314E-9
27,false,-1,-0.9999999999999982,10,33.193980332948186,0.0
28,false,-1,-0.9999999999999982,10,32.193980332948186,1.4901161193847657E-9
29,false,-1,-0.9999999999999982,10,31.19398033294819,2.9802322387695314E-9
30,false,-1,-0.9999999999999982,10,30.19398033294819,1.4901161193847657E-9
31,false,-1,-0.9999999999999982,9,29.293980332948188,1.4901161193847657E-9
32,false,-1,-0.8999999999999986,9,28.39398033294819,2.9802322387695314E-9
33,false,-1,-0.8999999999999986,9,27.49398033294819,4.214684851089403E-9
34,false,-1,-0.8999999999999986,9,26.59398033294819,2.9802322387695314E-9
35,false,-1,-0.8999999999999986,9,25.69398033294819,1.4901161193847657E-9
36,false,-1,-0.8999999999999986,9,24.79398033294819,1.4901161193847657E-9
37,false,-1,-0.8999999999999986,9,23.893980332948185,2.9802322387695314E-9
38,false,-1,-0.8999999999999986,9,22.99398033294819,1.4901161193847657E-9
39,false,-1,-0.8999999999999986,9,22.093980332948192,3.597458544929467E-9
40,false,-1,-0.8999999999999986,9,21.193980332948193,1.4901161193847657E-9
41,false,-1,-0.8999999999999986,9,20.293980332948195,1.4901161193847657E-9
42,false,-1,-0.8999999999999986,9,19.393980332948196,2.1073424255447016E-9
43,false,-1,-0.8999999999999986,8,18.593980332948192,1.4901161193847657E-9
44,false,-1,-0.7999999999999989,8,17.793980332948195,3.597458544929467E-9
45,false,-1,-0.7999999999999989,7,17.093980332948192,2.9802322387695314E-9
46,false,-1,-0.6999999999999993,7,16.393980332948196,2.1073424255447016E-9
47,false,-1,-0.6999999999999993,6,15.793980332948191,2.1073424255447016E-9
48,false,-1,-0.5999999999999996,5,15.293980332948191,4.470348358154297E-9
49,false,-1,-0.5,5,14.793980332948191,2.9802322387695314E-9
50,false,-1,-0.5,5,14.293980332948191,3.597458544929467E-9
51,false,-1,-0.5,4,13.893980332948193,0.0
52,false,-1,-0.40000000000000036,4,13.493980332948192,2.1073424255447016E-9
53,false,-1,-0.40000000000000036,4,13.093980332948192,2.1073424255447016E-9
54,false,-1,-0.40000000000000036,4,12.693980332948193,3.597458544929467E-9
55,false,-1,-0.40000000000000036,4,12.293980332948191,1.4901161193847657E-9
56,false,-1,-0.40000000000000036,4,11.893980332948193,1.4901161193847657E-9
57,false,-1,-0.40000000000000036,4,11.493980332948194,2.1073424255447016E-9
58,false,-1,-0.40000000000000036,4,11.093980332948194,2.1073424255447016E-9
59,false,-1,-0.40000000000000036,4,10.693980332948195,2.1073424255447016E-9
60,false,-1,-0.40000000000000036,4,10.293980332948193,2.1073424255447016E-9
61,false,-1,-0.40000000000000036,4,9.893980332948193,2.9802322387695314E-9
62,false,-1,-0.40000000000000036,4,9.493980332948194,5.087574664314233E-9
63,false,-1,-0.3999999999999999,4,9.093980332948192,1.4901161193847657E-9
64,false,-1,-0.40000000000000036,4,8.693980332948192,2.1073424255447016E-9
65,false,-1,-0.40000000000000036,4,8.293980332948191,1.4901161193847657E-9
66,false,-1,-0.40000000000000036,4,7.893980332948192,2.1073424255447016E-9
67,false,-1,-0.40000000000000036,4,7.493980332948192,1.4901161193847657E-9
68,false,-1,-0.40000000000000036,4,7.093980332948192,5.7048009704741684E-9
69,false,-1,-0.39999999999999947,4,6.6939803329481915,1.4901161193847657E-9
70,false,-1,-0.40000000000000036,4,6.293980332948193,2.1073424255447016E-9
71,false,-1,-0.40000000000000036,4,5.893980332948192,1.4901161193847657E-9
72,false,-1,-0.40000000000000036,4,5.493980332948192,2.1073424255447016E-9
73,false,-1,-0.40000000000000036,4,5.093980332948191,1.4901161193847657E-9
74,false,-1,-0.40000000000000036,3,4.793980332948191,2.9802322387695314E-9
75,false,-1,-0.30000000000000027,3,4.493980332948191,2.1073424255447016E-9
76,false,-1,-0.30000000000000027,3,4.1939803329481915,0.0
77,false,-1,-0.30000000000000027,3,3.8939803329481912,2.9802322387695314E-9
78,false,-1,-0.30000000000000027,3,3.593980332948191,2.1073424255447016E-9
79,false,-1,-0.30000000000000027,3,3.293980332948191,2.9802322387695314E-9
80,false,-1,-0.30000000000000027,3,2.9939803329481913,0.0
81,false,-1,-0.30000000000000027,3,2.693980332948191,0.0
82,false,-1,-0.30000000000000027,3,2.3939803329481912,0.0
83,false,-1,-0.30000000000000027,3,2.093980332948191,0.0
84,false,-1,-0.30000000000000027,3,1.7939803329481911,0.0
85,false,-1,-0.30000000000000027,3,1.4939803329481909,1.4901161193847657E-9
86,false,-1,-0.30000000000000027,3,1.193980332948191,0.0
87,false,-1,-0.30000000000000027,2,0.993980332948191,0.0
88,false,-1,-0.20000000000000018,2,0.7939803329481909,0.0
89,false,-1,-0.20000000000000018,2,0.5939803329481909,0.0
90,false,-1,-0.20000000000000018,0,0.5939803329481909,0.0
