Parameters
Model,A
P,0.75
Initial Alpha,0.0
Independent,true
Step Number,leader signal,# accepted signal,utility,# agents,avg dis from leader,avg angle from leader
0,false,-1,0.0,2,43.10839473293256,3.091962527322768
1,true,1,0.9503897976580458,2,43.10839473293256,1.5707963267948966
2,false,-1,0.0,2,42.60849052414529,0.8312478565202124
3,false,-1,-0.7058059098068887,2,41.75761032895588,0.4223602847435535
4,false,-1,-0.9213459185590906,2,40.79755480814636,0.2149238550079454
5,false,-1,-0.9795059027943112,2,39.80797035089074,0.10944845801327623
6,false,-1,-0.9946926150911959,2,38.81066878896238,0.05576788195878687
7,false,-1,-0.9986270894683287,2,37.81136705440485,0.028431847248534012
8,false,-1,-0.9996447955093806,2,36.81154777179317,0.014504127931558954
9,false,-1,-0.9999080513608873,2,35.811594568494094,0.00740412021757241
10,false,-1,-0.999976182532216,2,34.811606694635586,0.0037825900214795228
11,false,-1,-0.9999938261234917,2,33.811609839148176,0.0019341434228964496
12,false,-1,-0.9999983983842715,2,32.81161065523512,9.900023717595416E-4
13,false,-1,-0.999999584159091,2,31.81161086722097,5.07361938072929E-4
14,false,-1,-0.9999998919302469,2,30.81161092234123,2.604061005909085E-4
15,false,-1,-0.9999999718846337,2,29.811610936690037,1.3390661848750485E-4
16,false,-1,-0.9999999926763821,2,28.81161094043045,6.902622133163661E-5
17,false,-1,-0.9999999980893817,2,27.81161094140721,3.569944100818498E-5
18,false,-1,-0.9999999995005457,2,26.81161094166289,1.855037365719247E-5
19,false,-1,-0.9999999998690607,2,25.811610941730066,9.708475615233915E-6
20,false,-1,-0.9999999999655127,2,24.811610941747826,5.14176884143395E-6
21,false,-1,-0.9999999999908367,2,23.811610941752583,2.7848766460660893E-6
22,false,-1,-0.9999999999975155,2,22.81161094175391,1.5884519551813756E-6
23,false,-1,-0.9999999999992817,2,21.811610941754342,1.0821094400150799E-6
24,false,-1,-0.9999999999997069,1,21.31161094175442,8.099246695850197E-7
25,false,-1,-0.49999999999995925,1,20.81161094175444,6.708401708744769E-7
26,false,-1,-0.49999999999998923,1,20.31161094175445,5.993368961113423E-7
27,false,-1,-0.4999999999999972,1,19.81161094175445,5.631738402263979E-7
28,false,-1,-0.4999999999999992,1,19.31161094175445,5.427096085570653E-7
29,false,-1,-0.4999999999999998,1,18.811610941754452,5.319100684040449E-7
30,false,-1,-0.5,1,18.311610941754452,5.244594878071211E-7
31,false,-1,-0.5,1,17.81161094175445,5.691629713886641E-7
32,false,-1,-0.499999999999999,1,17.311610941754452,5.480202923840573E-7
33,false,-1,-0.49999999999999967,1,16.811610941754452,5.393606490009687E-7
34,false,-1,-0.4999999999999999,1,16.311610941754452,5.244594878071211E-7
35,false,-1,-0.5,1,15.811610941754452,5.244594878071211E-7
36,false,-1,-0.5,1,15.311610941754452,5.244594878071211E-7
37,false,-1,-0.5,1,14.811610941754452,5.319100684040449E-7
38,false,-1,-0.5,1,14.311610941754454,5.244594878071211E-7
39,false,-1,-0.5,1,13.811610941754452,5.491702681174196E-7
40,false,-1,-0.49999999999999967,1,13.311610941754452,5.393606490009687E-7
41,false,-1,-0.4999999999999999,1,12.811610941754452,5.244594878071211E-7
42,false,-1,-0.5,1,12.311610941754454,5.349961999348446E-7
43,false,-1,-0.4999999999999999,1,11.811610941754454,5.244594878071211E-7
44,false,-1,-0.5,1,11.311610941754454,5.244594878071211E-7
45,false,-1,-0.5,1,10.811610941754456,5.244594878071211E-7
46,false,-1,-0.5,1,10.311610941754457,5.319100684040449E-7
47,false,-1,-0.5,1,9.811610941754457,5.244594878071211E-7
48,false,-1,-0.5,1,9.31161094175446,5.349961999348446E-7
49,false,-1,-0.4999999999999999,1,8.81161094175446,5.349961999348446E-7
50,false,-1,-0.4999999999999999,1,8.311610941754457,5.244594878071211E-7
51,false,-1,-0.5,1,7.811610941754458,5.244594878071211E-7
52,false,-1,-0.5,1,7.311610941754459,5.319100684040449E-7
53,false,-1,-0.5,1,6.81161094175446,5.244594878071211E-7
54,false,-1,-0.5,1,6.311610941754459,5.393606490009687E-7
55,false,-1,-0.4999999999999999,1,5.81161094175446,5.244594878071211E-7
56,false,-1,-0.5,1,5.31161094175446,5.319100684040449E-7
57,false,-1,-0.5,1,4.811610941754461,5.441718711896247E-7
58,false,-1,-0.4999999999999998,1,4.31161094175446,5.319100684040449E-7
59,false,-1,-0.5,1,3.81161094175446,5.244594878071211E-7
60,false,-1,-0.5,1,3.3116109417544592,5.427096085570653E-7
61,false,-1,-0.4999999999999998,1,2.811610941754459,5.244594878071211E-7
62,false,-1,-0.5,1,2.3116109417544592,5.244594878071211E-7
63,false,-1,-0.5,1,1.8116109417544597,5.455329120625681E-7
64,false,-1,-0.4999999999999998,1,1.3116109417544604,5.427096085570653E-7
65,false,-1,-0.4999999999999998,1,0.81161094175446,5.427096085570653E-7
66,false,-1,-0.4999999999999998,0,0.81161094175446,5.427096085570653E-7
