Parameters
Model,A
P,0.75
Initial Alpha,0.0
Independent,true
Step Number,leader signal,# accepted signal,utility,# agents,avg dis from leader,avg angle from leader
0,false,-1,0.0,2,39.28951146039303,2.627229241327523
1,true,2,0.49157611637150145,2,38.28951146039302,0.0
2,false,-1,-1.0,2,37.28957367168042,0.05874193389110965
3,false,-1,-0.9984839792390061,2,36.29034811580929,0.030036742160657375
4,false,-1,-0.9996043050538326,2,35.29055035094892,0.01536733505700605
5,false,-1,-0.9998966345193794,2,34.29060320626868,0.007866770764200079
6,false,-1,-0.9999729723430597,2,33.290617033903914,0.0040295884634375485
7,false,-1,-0.9999929255969799,2,32.29062065522008,0.0020654145070441725
8,false,-1,-0.9999981462784637,2,31.29062160466581,0.0010593856553417068
9,false,-1,-0.9999995137080289,2,30.290621853886833,5.437778142175775E-4
10,false,-1,-0.9999998722756409,2,29.290621919386233,2.793394018482933E-4
11,false,-1,-0.9999999664105657,2,28.290621936623076,1.436190793899289E-4
12,false,-1,-0.9999999911546527,2,27.290621941165398,7.390792077891786E-5
13,false,-1,-0.9999999976673783,2,26.29062194236416,3.8071786545921285E-5
14,false,-1,-0.9999999993839321,2,25.290621942681025,1.9633142066350993E-5
15,false,-1,-0.999999999837029,2,24.290621942764915,1.0136778647060575E-5
16,false,-1,-0.9999999999568148,2,23.290621942787165,5.240631313541091E-6
17,false,-1,-0.9999999999885354,2,22.290621942793077,2.713224848865607E-6
18,false,-1,-0.9999999999969504,2,21.290621942794655,1.4075691783576587E-6
19,false,-1,-0.9999999999991869,2,20.290621942795074,7.31385135247171E-7
20,false,-1,-0.9999999999997828,2,19.290621942795184,3.792978252578878E-7
21,false,-1,-0.9999999999999418,2,18.290621942795216,1.9740075058446512E-7
22,false,-1,-0.9999999999999845,2,17.290621942795227,1.0554138616171819E-7
23,false,-1,-0.9999999999999958,2,16.290621942795227,5.6465175489649725E-8
24,false,-1,-0.9999999999999987,2,15.290621942795228,3.409751670465972E-8
25,false,-1,-0.9999999999999996,2,14.29062194279523,1.0536712127723509E-8
26,false,-1,-1.0,2,13.290621942795232,1.7987292724647335E-8
27,false,-1,-1.0,2,12.290621942795232,1.0536712127723509E-8
28,false,-1,-1.0,2,11.290621942795234,1.0536712127723509E-8
29,false,-1,-1.0,2,10.290621942795232,0.0
30,false,-1,-1.0,1,9.790621942795234,5.161913655903572E-8
31,false,-1,-0.49999999999999867,1,9.290621942795234,2.580956827951785E-8
32,false,-1,-0.49999999999999967,1,8.790621942795235,1.4901161193847656E-8
33,false,-1,-0.4999999999999999,1,8.290621942795234,0.0
34,false,-1,-0.5,1,7.7906219427952355,0.0
35,false,-1,-0.5,1,7.290621942795237,0.0
36,false,-1,-0.5,1,6.790621942795236,1.4901161193847656E-8
37,false,-1,-0.4999999999999999,1,6.2906219427952355,0.0
38,false,-1,-0.5,1,5.7906219427952355,0.0
39,false,-1,-0.5,1,5.2906219427952355,4.82852809012522E-8
40,false,-1,-0.4999999999999988,1,4.7906219427952355,2.686345037418596E-8
41,false,-1,-0.49999999999999967,1,4.290621942795235,1.0536712127723509E-8
42,false,-1,-0.4999999999999999,1,3.7906219427952346,0.0
43,false,-1,-0.5,1,3.2906219427952337,1.0536712127723509E-8
44,false,-1,-0.4999999999999999,1,2.7906219427952346,1.0536712127723509E-8
45,false,-1,-0.4999999999999999,1,2.2906219427952337,1.4901161193847656E-8
46,false,-1,-0.4999999999999999,1,1.7906219427952346,1.2904784139758925E-8
47,false,-1,-0.4999999999999999,1,1.290621942795234,1.2904784139758925E-8
48,false,-1,-0.4999999999999999,1,0.7906219427952343,1.0536712127723509E-8
49,false,-1,-0.4999999999999999,1,0.2906219427952347,1.2904784139758925E-8
50,false,-1,-0.4999999999999999,0,0.2906219427952347,1.2904784139758925E-8
