Parameters
Model,A
P,0.75
Initial Alpha,0.0
Independent,false
Step Number,leader signal,# accepted signal,utility,# agents,avg dis from leader,avg angle from leader
0,false,-1,0.0,4,74.02372979733339,1.3619714555151283
1,false,-1,-0.9983290052560783,4,73.15283147671263,0.648029078962118
2,false,-1,-1.7171345822674122,4,72.21871404538611,0.5539465924282532
3,false,-1,-1.7982550090121312,4,71.26776308433125,0.5254187034591962
4,false,-1,-1.8153991049057598,4,70.31323899146606,0.5178468485032031
5,false,-1,-1.818850154501051,4,69.35909143436436,0.5180201632195426
6,false,-1,-1.818061080390768,4,68.40532669630547,0.5205242958814045
7,false,-1,-1.8160510700219081,4,67.45208726905017,0.5237758967189388
8,false,-1,-1.8136253266417248,4,66.49950573386673,0.5274310007253161
9,false,-1,-1.8109526515816632,4,65.54762099527254,0.5313234033882295
10,false,-1,-1.8081125813488157,4,64.59643823953122,0.5356729740045533
11,false,-1,-1.804990389440945,4,63.64607964529065,0.5397713323261593
12,false,-1,-1.801935898220571,4,62.69651388904818,0.5441126368998527
13,false,-1,-1.7986963291309026,4,61.74783374737123,0.5488009690511444
14,false,-1,-1.7952103437130864,4,60.80005115702434,0.5535233816701844
15,false,-1,-1.7916309645859245,4,59.85316997335404,0.558306862134775
16,false,-1,-1.787935986658367,4,58.907249887526675,0.5634631015832529
17,false,-1,-1.7839574033524928,4,57.96254888203676,0.5685368283664695
18,false,-1,-1.7799159220809324,4,57.01886471319188,0.5740515285520827
19,false,-1,-1.7755311139111072,4,56.076365050860815,0.5798856285941653
20,false,-1,-1.770843301507404,4,55.13519303523685,0.5857886620360989
21,false,-1,-1.7659698431056468,4,54.19524769144685,0.5924595074797389
22,false,-1,-1.7605162001560335,4,53.256880829732225,0.6007450660363924
23,false,-1,-1.7549018239243965,4,52.319942512331,0.610030780027868
24,false,-1,-1.7488063836952454,4,51.38465559337887,0.6199403228013884
25,false,-1,-1.742174949156813,4,50.45124958683863,0.6305625184397996
26,false,-1,-1.734766778357657,4,49.51973848877072,0.642026239059184
27,false,-1,-1.7267899387656098,4,48.59063615374263,0.6544639985371031
28,false,-1,-1.7181050070961947,4,47.66379979314642,0.6680178368771831
29,false,-1,-1.7078555962999022,4,46.74029826732068,0.6829415818371546
30,false,-1,-1.696565342491505,4,45.819903627763026,0.6995211258412849
31,false,-1,-1.6834598773754461,4,44.90326589299618,0.7181443819235338
32,false,-1,-1.6685327924188065,4,43.9915451724072,0.7392900945028658
33,false,-1,-1.6502082150658328,4,43.0849036152633,0.7637267879286308
34,false,-1,-1.628141496782828,4,42.18563875512447,0.7924452160415288
35,false,-1,-1.6010583737174104,4,41.29509462641296,0.8267913908876924
36,false,-1,-1.5645307476074026,4,40.416663368636364,0.8689370976345719
37,false,-1,-1.5169887251703824,4,39.55490374903194,0.9220310025091335
38,false,-1,-1.4529654021619782,4,38.716056776135375,0.9898374894847353
39,false,-1,-1.361313536324353,4,37.91036570947008,1.0765364044850285
40,false,-1,-1.2306276287413302,4,37.14944328361804,1.1829261576895933
41,false,-1,-1.051282123283091,4,36.44447131619251,1.3015496339672465
42,false,-1,-0.8402091376385252,4,35.790607943777204,1.2893563397289123
43,false,-1,-0.879784871704719,4,35.134043536628056,1.2428327263762553
44,false,-1,-0.9156824021630161,4,34.45740854756751,1.3546519549644873
45,false,-1,-0.7129073532438328,4,33.837703310457016,1.391172419548396
46,false,-1,-0.6473946930635748,4,33.24260842802735,1.2264232851819707
47,false,-1,-0.8761718741047599,4,32.565463578858015,1.3230332131424969
48,false,-1,-0.7905277794685075,4,31.90730013297909,1.3360950130497562
49,false,-1,-0.8093808491777188,4,31.274214263888283,1.2930207067595978
50,false,-1,-0.8527791515550982,4,30.61407579655191,1.3917923592732793
51,false,-1,-0.6729416738084932,4,29.993917200405846,1.4451237081918946
52,false,-1,-0.5740966107983678,4,29.351542225649315,1.2637911180275598
53,false,-1,-0.8352754499645889,4,28.685480365133067,1.3521391360929007
54,false,-1,-0.7703777498048003,4,28.03643114838324,1.3998660411682822
55,false,-1,-0.7250206177581981,4,27.37136153347771,1.3427215524584009
56,false,-1,-0.7863399654906393,4,26.713900001472965,1.4336671271300405
57,false,-1,-0.6267235388952686,4,26.101332449703868,1.5035271644110648
58,false,-1,-0.495336830472604,4,25.491093349554653,1.3018642601565127
59,false,-1,-0.8203304569266661,4,24.8089265974255,1.3894726706025902
60,false,-1,-0.751383318191504,4,24.15492745085138,1.4634073497121025
61,false,-1,-0.641881559630443,4,23.505070695111726,1.4010796932742644
62,false,-1,-0.7155269676224805,4,22.87745827882852,1.489503296551272
63,false,-1,-0.5609765824968029,4,22.283064327708793,1.5682268561959214
64,false,-1,-0.4132313944466217,4,21.684646395508867,1.355547315993951
65,false,-1,-0.800570980714916,4,21.015132851778645,1.4410743772700336
66,false,-1,-0.7028739661220138,4,20.37599851071348,1.528978554220643
67,false,-1,-0.5645860949166432,4,19.77344350485719,1.492369925222161
68,false,-1,-0.6583165687367036,4,19.150175607027343,1.4067359439900329
69,false,-1,-0.7221034598365241,4,18.487410463824833,1.4937581899636478
70,false,-1,-0.6013593013510414,4,17.876534095994288,1.586842867244561
71,false,-1,-0.4329777787364808,4,17.310619898925175,1.6671829493327661
72,false,-1,-0.28369995272717663,4,16.785765271754272,1.4918577036440932
73,false,-1,-0.5593420727133376,4,16.177859868106786,1.536668964485835
