Parameters
Model,A
P,0.75
Initial Alpha,0.0
Independent,false
Step Number,leader signal,# accepted signal,utility,# agents,avg dis from leader,avg angle from leader
0,false,-1,0.0,2,63.362536057247766,1.5965196065282279
1,false,-1,-0.28596377577692245,2,62.608052736336816,0.8048893864336215
2,false,-1,-0.7812755449781181,2,61.723891086358435,0.8126165525752761
3,false,-1,-0.825242715342323,2,60.80918773638227,0.8197319828510954
4,false,-1,-0.8292486505600976,2,59.89459037039339,0.8269825859433058
5,false,-1,-0.8277560280605245,2,58.98189157330026,0.8344291430362958
6,false,-1,-0.8250238196128712,2,58.07095208324078,0.8420771648423324
7,false,-1,-0.8219146699481481,2,57.161857855640555,0.8499377440991457
8,false,-1,-0.8186437529872557,2,56.25446180395741,0.858012700302652
9,false,-1,-0.8152221795398542,2,55.34877213672165,0.8663109803056013
10,false,-1,-0.8116347690612047,2,54.44492102951468,0.87484500937355
11,false,-1,-0.8079281166836654,2,53.542992909527925,0.8836262791973988
12,false,-1,-0.8040812528976238,2,52.643066915873845,0.8926667429938793
13,false,-1,-0.8000826421401976,2,51.74522475021374,0.9019790961615788
14,false,-1,-0.7959224470098811,2,50.84955257782737,0.9115768853411509
15,false,-1,-0.7915906785146765,2,49.95614176889323,0.9214745916068319
16,false,-1,-0.7870766964657883,2,49.06508941544584,0.9316877145121003
17,false,-1,-0.7823690258908074,2,48.1764988309688,0.9422328631461012
18,false,-1,-0.7774552430211723,2,47.290480084769314,0.9531278563615304
19,false,-1,-0.7723218700648005,2,46.407150588364075,0.9643918335600641
20,false,-1,-0.7669542627331434,2,45.52682169821293,0.9760514612786748
21,false,-1,-0.7613750144444644,2,44.64928777583082,0.9881176780853587
22,false,-1,-0.7554579405836646,2,43.77482140101433,1.0006187998427507
23,false,-1,-0.7492788889562771,2,42.90381252614533,1.0135882839150014
24,false,-1,-0.7428428477506679,2,42.03620270016419,1.0270454648466916
25,false,-1,-0.7360494238285491,2,41.17218054111615,1.0410215971052887
26,false,-1,-0.7288918074717099,2,40.31194813097946,1.0555500242406533
27,false,-1,-0.7213495380054376,2,39.45554073698121,1.0706623054950284
28,false,-1,-0.713331825089496,2,38.60357892275489,1.0864086246542015
29,false,-1,-0.7049733029992482,2,37.75606295538954,1.1028214132084835
30,false,-1,-0.696104545279391,2,36.91304608991873,1.119942200124787
31,false,-1,-0.6866288909407539,2,36.07498809043948,1.137825544727767
32,false,-1,-0.6766367295958795,2,35.242230551678595,1.1565263987742702
33,false,-1,-0.6660393573664274,2,34.4151173035607,1.1761041082480452
34,false,-1,-0.6547723963223393,2,33.59444435450441,1.1966379345591662
35,false,-1,-0.6428552008446999,2,32.77983068027202,1.2181716775616547
36,false,-1,-0.6299822338057479,2,31.97248381783284,1.240809042801772
37,false,-1,-0.6163823296647863,2,31.172081151967028,1.2646074004436474
38,false,-1,-0.6016517231278602,2,30.380018718405665,1.2896885913257683
39,false,-1,-0.5860393978108371,2,29.595958018414496,1.3161220423747855
40,false,-1,-0.5690712175138808,2,28.821535577810003,1.3440515827026014
41,false,-1,-0.5510242287164022,2,28.056910631421108,1.373574179506777
42,false,-1,-0.5314970590991739,2,27.30238032904995,1.4048090525795927
43,false,-1,-0.5102177666038019,2,26.559217365751156,1.4379062938788705
44,false,-1,-0.48733033089954336,2,25.82927532011222,1.473044422219115
45,false,-1,-0.4627369273156037,2,25.112087152346405,1.5103252373952114
46,false,-1,-0.4357412036869155,2,24.41031476119982,1.5499643236699043
47,false,-1,-0.4067556054025676,2,23.724386810861425,1.592093430341118
48,false,-1,-0.3751375806781505,2,23.055717158758014,1.6368814058712502
49,false,-1,-0.34072176146122457,2,22.405097785880926,1.684462346034414
50,false,-1,-0.3030247698708679,2,21.774711380687567,1.7349853708287646
51,false,-1,-0.26230796343954177,2,21.16752716443175,1.7886011942427973
52,false,-1,-0.21847648840545264,2,20.584089365867584,1.84532559316932
53,false,-1,-0.17087037989557619,2,20.02628316395856,1.9051663565017294
54,false,-1,-0.11949539883663962,2,19.4953986780635,1.9680158678293256
55,false,-1,-0.0640599674616027,2,18.993741618488137,2.03371088689556
56,false,-1,-0.005269680884667727,2,18.52379629854997,2.102014084163927
57,true,2,0.05657560052298216,2,17.523796298549968,1.0837602218230018
58,false,-1,-0.48717110251921714,2,16.812667029446924,1.149078445882578
59,false,-1,-0.430865227014235,2,16.127402167917953,1.194377715913995
60,false,-1,-0.3799062154427735,2,15.470773330479648,1.2423103074839037
61,false,-1,-0.3239126499634022,2,14.84472321109189,1.3161942745124746
62,false,-1,-0.2599830424811569,2,14.252348613660299,1.3970339246305954
63,false,-1,-0.1920456456259665,2,13.697521261161137,1.4812353568979955
64,false,-1,-0.12135692527627051,2,13.17838531347504,1.5671304218573479
65,false,-1,-0.043569215061652455,2,12.698118410919898,1.5826536714264943
66,false,-1,-0.03419194632215716,2,12.224122216672285,1.5714531612073463
67,false,-1,-0.32922986611895655,2,11.621681042000976,1.6670662365029318
68,false,-1,-0.3153222981645605,2,11.016035734302159,1.7691789732225387
69,false,-1,-0.24394959010795847,2,10.446701653515495,1.8820956892399354
70,false,-1,-0.15202669819334114,2,9.929333615349062,2.0071464026968497
71,false,-1,-0.04387162850499937,2,9.472824964557141,2.1433779893003932
72,true,2,0.0788686547963211,2,8.472824964557143,1.076469392145212
73,false,-1,-0.5077453348098766,2,7.785180367711897,1.2624700528438393
74,false,-1,-0.3554520397035328,2,7.192927573886346,1.4155969757223354
75,false,-1,-0.1984115466299965,2,6.684571190826227,1.5564189775626522
76,false,-1,-0.03717100995327449,2,6.253542300045742,1.4503370935416176
77,false,-1,-0.12250956380935563,2,5.846796837000735,1.6543555644775145
78,false,-1,-0.31352281492191647,2,5.275149006092359,1.8652273477247352
79,false,-1,-0.16955649588177568,2,4.7921915910921395,2.1141419191957103
80,true,2,0.04009797589724251,2,3.7921915910921413,1.2402551584071126
81,false,-1,-0.4175166211832564,2,3.2780267541034993,1.60747495457347
82,false,-1,-0.047978972582258805,2,2.934346531004491,1.3670968519719955
83,false,-1,-0.23371052848490415,2,2.480842890239994,1.6886301609288559
84,false,-1,-0.263678137627547,2,2.0835760031157453,2.128231021931626
85,true,2,0.04579872246856642,2,1.083576003115745,1.2330225549565885
86,false,-1,-0.4267817221801138,1,0.5913375472885337,1.6562459015240663
87,false,-1,-0.4342452043862721,0,0.5913375472885337,1.6562459015240663
