Parameters
Model,B
P,0.75
Initial Alpha,0.0
Independent,true
Leader's Influence,1.0
Step Number,leader signal,# accepted signal,utility,avg dis from leader,avg angle from leader,avg directions
47,false,-1,-1.7940986578159404,73.9374303419049,1.7996853061132092,0.3624854896082274
48,false,-1,-1.7987794289940413,74.72344869104053,1.8021731957513867,0.3624854896082274
49,false,-1,-1.8032793717262,75.51000749444805,1.8046069231507973,0.3624854896082274
50,false,-1,-1.8076078877733286,76.2970894985883,1.8069880447589062,0.3624854896082274
51,false,-1,-1.8117737691260085,77.08467813182648,1.8093180667756665,0.3624854896082229
52,false,-1,-1.815785245223046,77.8727574735505,1.8115984466265749,0.3624854896082177
53,false,-1,-1.819650025927993,78.66131222478927,1.8138305944286444,0.3624854896082164
54,false,-1,-1.8233753406968907,79.45032768025936,1.8160158744436714,0.36248548960821586
55,false,-1,-1.826967974320727,80.23978970177075,1.818155606514011,0.36248548960821236
56,false,-1,-1.8304342995831466,81.02968469292608,1.8202510674769043,0.36248548960821225
57,false,-1,-1.833780307136239,81.81999957504945,1.822303492554075,0.3624854896082121
58,false,-1,-1.8370116328628967,82.61072176428422,1.8243140767139172,0.3624854896082121
59,false,-1,-1.8401335829670893,83.40183914980159,1.8262839760041274,0.3624854896082121
60,false,-1,-1.8431511570056571,84.19334007306479,1.8282143088530862,0.3624854896082121
61,false,-1,-1.8460690690538182,84.98521330809551,1.830106157338708,0.3624854896082121
62,false,-1,-1.8488917671761618,85.77744804269263,1.8319605684238014,0.3624854896082121
63,false,-1,-1.851623451357272,86.57003386055479,1.8337785551573091,0.3624854896082121
64,false,-1,-1.8542680900304143,87.36296072426136,1.8355610978410386,0.3624854896082121
65,false,-1,-1.8568294353288353,88.15621895906824,1.8373091451617152,0.36248548960821186
66,false,-1,-1.8593110371718127,88.9497992374773,1.8390236152883856,0.36248548960821186
67,false,-1,-1.861716256286615,89.74369256453986,1.8407053969353626,0.36248548960821186
68,false,-1,-1.8640482762576713,90.53789026385765,1.8423553503910282,0.36248548960821186
69,false,-1,-1.8663101146855292,91.33238396424494,1.843974308512932,0.36248548960821186
70,false,-1,-1.8685046335302988,92.12716558701918,1.8455630776897216,0.36248548960821186
71,false,-1,-1.8706345487073097,92.9222273338878,1.8471224387705063,0.36248548960821186
72,false,-1,-1.8727024389963765,93.71756167540099,1.8486531479623347,0.36248548960821186
73,false,-1,-1.8747107543204677,94.51316133994222,1.850155937696503,0.36248548960821186
74,false,-1,-1.8766618234444767,95.3090193032289,1.8516315174644618,0.36248548960821186
75,false,-1,-1.8785578611402436,96.10512877829781,1.8530805746241104,0.36248548960821186
76,false,-1,-1.8804009748598696,96.90148320595088,1.8545037751772928,0.36248548960821186
77,false,-1,-1.8821931709556607,97.69807624563796,1.8559017645193245,0.36248548960821186
78,false,-1,-1.8839363604816897,98.49490176675525,1.857275168161387,0.36248548960821186
79,false,-1,-1.8856323646089663,99.29195384033802,1.8586245924266214,0.36248548960821186
80,false,-1,-1.8872829196834326,100.08922673112846,1.8599506251207711,0.36248548960821186
81,false,-1,-1.8888896819535703,100.88671489000002,1.8612538361781885,0.36248548960821186
82,false,-1,-1.890454231992132,101.68441294672026,1.8625347782840436,0.36248548960821186
83,false,-1,-1.8919780788344853,102.48231570303587,1.8637939874735312,0.36248548960821186
84,false,-1,-1.8934626638542145,103.280418126064,1.8650319837088853,0.36248548960821186
85,false,-1,-1.8949093643949246,104.07871534197473,1.8662492714349728,0.36248548960821186
86,false,-1,-1.8963194971756896,104.87720262995043,1.8674463401142365,0.36248548960821186
87,false,-1,-1.8976943214861677,105.6758754164091,1.8686236647417316,0.36248548960821186
88,false,-1,-1.8990350421861544,106.47472926947799,1.8697817063409787,0.36248548960821186
89,false,-1,-1.9003428125231747,107.2737598937064,1.8709209124413486,0.36248548960821186
90,false,-1,-1.9016187367806627,108.07296312500529,1.872041717537659,0.36248548960821186
91,false,-1,-1.9028638727683054,108.87233492580361,1.873144543532649,0.36248548960821186
92,false,-1,-1.9040792341652448,109.67187138041045,1.8742298001629827,0.36248548960821186
93,false,-1,-1.9052657927260244,110.47156869057352,1.8752978854094002,0.36248548960821186
94,false,-1,-1.906424480358412,111.27142317122465,1.8763491858916272,0.36248548960821186
95,false,-1,-1.9075561910815713,112.07143124640349,1.877384077248619,0.36248548960821186
96,false,-1,-1.9086617828724028,112.8715894453509,1.8784029245047078,0.36248548960821186
97,false,-1,-1.9097420794073283,113.67189439876455,1.8794060824221992,0.36248548960821186
98,false,-1,-1.9107978717062406,114.4723428352086,1.8803938958409327,0.36248548960821186
99,false,-1,-1.9118299196848763,115.27293157767075,1.8813667000053298,0.3624854896082111
100,false,-1,-1.9128389536214025,116.07365754025994,1.8823248208793841,0.3624854896082111
101,false,-1,-1.9138256755426268,116.87451772503786,1.8832685754501033,0.3624854896082111
102,false,-1,-1.9147907605348116,117.67550921897826,1.8841982720198178,0.3624854896082111
103,false,-1,-1.9157348579838056,118.4766291910489,1.8851142104878127,0.3624854896082111
104,false,-1,-1.9166585927487492,119.27787488940945,1.8860166826216844,0.3624854896082111
105,false,-1,-1.91756256627349,120.0792436387212,1.8869059723188355,0.3624854896082111
106,false,-1,-1.9184473576394099,120.8807328375629,1.8877823558584832,0.3624854896082111
107,false,-1,-1.9193135245631971,121.68233995594818,1.8886461021445573,0.3624854896082111
108,false,-1,-1.9201616043428387,122.4840625329403,1.8894974729398397,0.3624854896082111
109,false,-1,-1.9209921147548825,123.28589817435956,1.8903367230916879,0.3624854896082111
110,false,-1,-1.9218055549058408,124.08784455057926,1.8911641007496711,0.3624854896082111
111,false,-1,-1.9226024060403832,124.88989939440692,1.8919798475754321,0.3624854896082111
112,false,-1,-1.9233831323088304,125.69206049904643,1.8927841989450782,0.3624854896082111
113,false,-1,-1.9241481814962738,126.49432571613767,1.893577384144388,0.3624854896082111
114,false,-1,-1.9248979857155022,127.2966929538708,1.894359626557117,0.3624854896082111
115,false,-1,-1.92563296206579,128.09916017517136,1.8951311438466667,0.3624854896082111
116,false,-1,-1.9263535132594498,128.90172539595352,1.8958921481313713,0.3624854896082111
117,false,-1,-1.927060028217955,129.7043866834385,1.8966428461536502,0.3624854896082111
118,false,-1,-1.9277528826393073,130.50714215453547,1.8973834394432632,0.3624854896082111
119,false,-1,-1.928432439538231,131.30998997428205,1.8981141244748916,0.3624854896082111
120,false,-1,-1.9290990497606797,132.11292835434236,1.8988350928202644,0.3624854896082111
121,false,-1,-1.9297530524740387,132.9159555515596,1.8995465312950377,0.3624854896082111
122,false,-1,-1.9303947756343347,133.71906986656163,1.900248622100626,0.3624854896082111
123,false,-1,-1.931024536431683,134.52226964241663,1.900941542961179,0.3624854896082111
124,false,-1,-1.9316426417151193,135.32555326333735,1.9016254672558874,0.3624854896082111
125,false,-1,-1.932249388397912,136.12891915343178,1.9023005641467918,0.3624854896082111
126,false,-1,-1.932845063844369,136.93236577549794,1.9029669987022675,0.3624854896082111
127,false,-1,-1.9334299462391042,137.7358916298619,1.9036249320163483,0.3624854896082111
128,false,-1,-1.9340043049396693,138.53949525325632,1.904274521324039,0.3624854896082111
129,false,-1,-1.9345684008134068,139.34317521773852,1.9049159201127743,0.3624854896082111
130,false,-1,-1.935122486559323,140.14693012964628,1.9055492782301626,0.3624854896082111
131,false,-1,-1.935666807015746,140.95075862858985,1.9061747419881567,0.3624854896082111
132,false,-1,-1.9362015994544803,141.7546593864788,1.9067924542637762,0.3624854896082111
133,false,-1,-1.9367270938621344,142.5586311065824,1.9074025545965196,0.3624854896082111
134,false,-1,-1.937243513209257,143.36267252262175,1.9080051792825794,0.3624854896082111
135,false,-1,-1.9377510737078882,144.16678239789348,1.908600461465979,0.3624854896082111
136,false,-1,-1.9382499850580905,144.9709595244224,1.9091885312267483,0.3624854896082111
137,false,-1,-1.9387404506839936,145.7752027221432,1.9097695156662413,0.3624854896082111
138,false,-1,-1.9392226679598705,146.57951083810926,1.9103435389897,0.3624854896082111
139,false,-1,-1.9396968284267184,147.38388274572804,1.9109107225861663,0.3624854896082111
140,false,-1,-1.9401631179997971,148.18831734402175,1.911471185105837,0.3624854896082111
141,false,-1,-1.9406217171675615,148.9928135569126,1.912025042534951,0.3624854896082111
142,false,-1,-1.9410728011823903,149.79737033253113,1.9125724082683013,0.3624854896082111
143,false,-1,-1.9415165402434997,150.60198664254773,1.9131133931794533,0.3624854896082111
144,false,-1,-1.9419530996724044,151.40666148152542,1.9136481056887595,0.3624854896082096
145,false,-1,-1.9423826400812634,152.2113938662938,1.9141766518292238,0.3624854896082096
146,false,-1,-1.942805317534471,153.01618283534336,1.9146991353103269,0.3624854896082096
147,false,-1,-1.943221283703775,153.82102744823874,1.9152156575798598,0.3624854896082096
148,false,-1,-1.9436306860171924,154.6259267850512,1.9157263178838422,0.3624854896082096
149,false,-1,-1.9440336678020773,155.4308799458089,1.9162312133245911,0.3624854896082096
150,false,-1,-1.9444303684225415,156.23588604996442,1.916730438917009,0.3624854896082096
151,false,-1,-1.9448209234115046,157.0409442358794,1.9172240876431474,0.3624854896082096
152,false,-1,-1.9452054645976107,157.84605366032505,1.9177122505051096,0.3624854896082096
153,false,-1,-1.945584120227242,158.65121349799813,1.9181950165763457,0.3624854896082096
154,false,-1,-1.9459570150818384,159.45642294105227,1.9186724730514007,0.3624854896082096
