Parameters
Model,B
P,0.55
Initial Alpha,0.0
Independent,false
Step Number,leader signal,# accepted signal,utility,# agents,avg dis from leader,avg angle from leader
0,false,-1,0.0,2,48.783035451338606,1.853319931940491
1,false,-1,-3.369094673119791,2,49.0966338376503,1.8732881148040206
2,false,-1,-3.346291110882999,2,49.3160195586263,1.8902679872230324
3,false,-1,-3.283053715562526,2,49.5117017277575,1.90358843608335
4,false,-1,-3.2241956342115308,2,49.71741825240797,1.9141952344847657
5,false,-1,-3.189549787125317,2,49.89317686138291,1.9234725400287505
6,false,-1,-3.1673647258575843,2,50.05848133898384,1.93177221841588
7,false,-1,-3.1544767090228913,2,50.22481601590607,1.9395010791341452
8,false,-1,-3.1511036310599922,2,50.38938914494619,1.946945249077329
9,false,-1,-3.1516097652322315,2,50.5540847951128,1.9542745024655188
10,false,-1,-3.155581821221132,2,50.72013105535896,1.9616150076287118
11,false,-1,-3.162326458364872,2,50.890138804131915,1.9689944561977757
12,false,-1,-3.170395325338411,2,51.06397589782788,1.976460949106589
13,false,-1,-3.179538264854187,2,51.2427202557291,1.9840313566826318
14,false,-1,-3.1894919204712244,2,51.42642005710213,1.9917261038220746
15,false,-1,-3.2001029717204807,2,51.615620185198345,1.999554259391112
16,false,-1,-3.2112823858265584,2,51.81046415285603,2.0075257440187064
17,false,-1,-3.222973225889319,0,51.81046415285603,2.0075257440187064
