Parameters
Model,A
P,0.55
Initial Alpha,0.0
Independent,true
Step Number,leader signal,# accepted signal,utility,# agents,avg dis from leader,avg angle from leader
0,false,-1,0.0,4,40.95940672679459,1.8342234220935891
1,false,-1,-1.6556637808093577,4,40.45261220923592,0.9339920565279792
2,false,-1,-3.0300967490837585,4,39.59819568841809,0.47791422443402704
3,false,-1,-3.4461692756024584,4,38.637597325975214,0.24500438591390764
4,false,-1,-3.5592758941074,4,37.648041408775875,0.1257320710172715
5,false,-1,-3.589261257638473,4,36.650797928680475,0.06457714257683317
6,false,-1,-3.5971679553093328,4,35.651525489356864,0.03319427285913098
7,false,-1,-3.599252212912478,4,34.65171776238232,0.017077052314728475
8,false,-1,-3.5998022352082937,4,33.65176865825599,0.008793256350148113
9,false,-1,-3.59994760443523,4,32.65178215561224,0.004532098419961234
10,false,-1,-3.599986091526648,4,31.651785742234868,0.0023382487040681647
11,false,-1,-3.5999963002739626,4,30.65178669736686,0.0012076923021375474
12,false,-1,-3.599999013636482,4,29.651786952318997,6.245000765524433E-4
13,false,-1,-3.5999997363894165,4,28.651787020546276,3.233405978995338E-4
14,false,-1,-3.5999999293618865,4,27.651787038855087,1.676431590390833E-4
15,false,-1,-3.5999999810167367,4,26.651787043783166,8.704864174612664E-5
16,false,-1,-3.599999994882249,4,25.651787045114055,4.527402203420938E-5
17,false,-1,-3.5999999986154645,4,24.651787045474805,2.358938132189403E-5
18,false,-1,-3.5999999996239813,4,23.65178704557299,1.2315346299783745E-5
19,false,-1,-3.5999999998974372,4,22.651787045599836,6.443618627433713E-6
20,false,-1,-3.599999999971889,4,21.651787045607207,3.379643292056212E-6
21,false,-1,-3.599999999992253,4,20.65178704560925,1.7776195218670186E-6
22,false,-1,-3.599999999997851,4,19.651787045609815,9.377523995559842E-7
23,false,-1,-3.5999999999993997,4,18.65178704560998,4.960941308784907E-7
24,false,-1,-3.5999999999998304,4,17.65178704561002,2.634060349359369E-7
25,false,-1,-3.5999999999999517,4,16.651787045610035,1.4064185644816432E-7
26,false,-1,-3.5999999999999854,4,15.651787045610039,7.212495913789626E-8
27,false,-1,-3.599999999999995,4,14.651787045610043,4.189024873312902E-8
28,false,-1,-3.5999999999999983,4,13.65178704561004,7.345760928940943E-8
29,false,-1,-3.5999999999999925,4,12.651787045610044,3.6878492447032304E-8
30,false,-1,-3.5999999999999974,4,11.651787045610043,3.700351881587027E-8
31,false,-1,-3.5999999999999983,4,10.651787045610046,2.9158934434565332E-8
32,false,-1,-3.5999999999999988,4,9.651787045610044,1.7987292724647335E-8
33,false,-1,-3.5999999999999996,4,8.651787045610044,1.2718936660785582E-8
34,false,-1,-3.5999999999999996,4,7.651787045610044,1.9530358490047178E-8
35,false,-1,-3.599999999999999,4,6.651787045610045,3.379236091623261E-8
36,false,-1,-3.5999999999999983,3,5.901787045610045,2.3255648788509092E-8
37,false,-1,-2.6999999999999993,3,5.151787045610045,1.3581481989713724E-8
38,false,-1,-2.6999999999999997,3,4.401787045610046,8.993646362323668E-9
39,false,-1,-2.6999999999999997,3,3.651787045610045,7.450580596923828E-9
40,false,-1,-2.6999999999999997,3,2.9017870456100456,2.634178031930878E-8
41,false,-1,-2.6999999999999984,1,2.6517870456100456,2.634178031930878E-8
42,false,-1,-0.8999999999999999,1,2.4017870456100456,2.634178031930878E-8
43,false,-1,-0.8999999999999999,1,2.151787045610045,2.634178031930878E-8
44,false,-1,-0.8999999999999999,1,1.9017870456100459,3.8122182607776885E-8
45,false,-1,-0.8999999999999996,1,1.651787045610046,3.1610136383170534E-8
46,false,-1,-0.8999999999999998,1,1.401787045610046,2.634178031930878E-8
47,false,-1,-0.8999999999999999,1,1.151787045610046,2.634178031930878E-8
48,false,-1,-0.8999999999999999,1,0.9017870456100459,2.634178031930878E-8
49,false,-1,-0.8999999999999999,1,0.6517870456100459,2.634178031930878E-8
50,false,-1,-0.8999999999999999,0,0.6517870456100459,2.634178031930878E-8
