Parameters
Model,A
P,0.95
Initial Alpha,0.0
Independent,false
Step Number,leader signal,# accepted signal,utility,# agents,avg dis from leader,avg angle from leader
0,false,-1,0.0,2,42.00276122935728,1.2600496621008317
1,true,1,0.2910252062683325,2,42.002761229357276,1.4850348238208202
2,true,2,0.4240745453805821,2,41.002761229357276,0.7320541920168125
3,false,-1,-0.003223364634377557,2,40.09545744764421,0.7395783165452929
4,true,2,0.026531777716551463,2,39.09545744764421,0.7395783165452925
5,true,2,3.895516189302839E-4,2,38.09545744764421,0.7395783165452923
6,true,2,3.895516189302839E-4,2,37.09545744764421,0.7395783165452922
7,true,1,3.895516189302839E-4,2,37.095457447644215,1.0827457890014591
8,true,2,0.2018565189312964,2,36.09545744764421,0.7395783165452922
9,true,2,3.895516189302839E-4,2,35.095457447644215,0.7395783165452922
10,true,2,3.895516189302839E-4,2,34.095457447644215,0.7395783165452943
11,true,2,3.895516189302839E-4,2,33.09545744764422,0.7395783165452943
12,true,2,3.895516189302839E-4,2,32.09545744764422,0.7395783165452943
13,true,2,3.895516189302839E-4,2,31.095457447644222,0.7395783165452913
14,true,2,3.895516189289516E-4,2,30.095457447644222,0.739578316545292
15,true,2,3.895516189289516E-4,2,29.095457447644222,0.7395783165452914
16,true,2,3.895516189289516E-4,2,28.095457447644222,0.739578316545292
17,true,2,3.895516189289516E-4,2,27.095457447644222,0.7395783165452915
18,true,2,3.895516189289516E-4,2,26.095457447644222,0.739578316545292
19,true,2,3.895516189289516E-4,2,25.095457447644222,0.7395783165452918
20,true,2,3.895516189289516E-4,2,24.095457447644222,0.739578316545292
21,true,2,3.895516189289516E-4,2,23.09545744764422,0.7395783165452918
22,true,2,3.895516189289516E-4,2,22.09545744764422,0.7395783165452915
23,true,2,3.895516189289516E-4,2,21.09545744764422,0.7395783165452915
24,true,2,3.895516189289516E-4,2,20.09545744764422,0.7395783165452916
25,true,2,3.895516189289516E-4,2,19.09545744764422,0.7395783165452916
26,true,2,3.895516189289516E-4,2,18.09545744764422,0.7395783165452914
27,true,2,3.895516189289516E-4,2,17.09545744764422,0.7395783165452915
28,true,2,3.895516189289516E-4,2,16.095457447644215,0.7395783165452912
29,true,2,3.895516189289516E-4,2,15.095457447644215,0.7395783165452909
30,true,1,3.895516189289516E-4,2,15.095457447644215,1.0827457890014656
31,true,2,0.2018565189313264,2,14.095457447644213,0.7395783165452893
32,true,2,3.8955161892850754E-4,2,13.095457447644211,0.73957831654529
33,true,2,3.8955161892850754E-4,2,12.09545744764421,0.73957831654529
34,true,2,3.8955161892850754E-4,2,11.095457447644208,0.739578316545291
35,true,1,3.895516189289516E-4,2,11.095457447644206,1.4872967939276367
36,true,2,0.4274952722342267,2,10.095457447644204,0.7395783165452912
37,true,1,3.895516189289516E-4,2,10.095457447644206,1.4872967939276374
38,true,2,0.4274952722342271,2,9.095457447644204,0.739578316545292
39,true,2,3.8955161892917367E-4,2,8.095457447644202,0.7395783165452938
40,true,2,3.895516189293957E-4,1,7.5954574476442005,0.7395783165452937
41,true,2,0.09492577671615021,1,7.095457447644199,0.7395783165452936
42,true,2,0.09492577671615021,1,6.595457447644197,0.7395783165452936
43,true,2,0.09492577671615021,1,6.095457447644195,0.7395783165452935
44,true,2,0.0949257767161501,1,5.595457447644193,0.7395783165452934
45,true,2,0.0949257767161501,1,5.0954574476441925,0.7395783165452944
46,true,2,0.09492577671615121,1,4.595457447644192,0.7395783165452935
47,true,2,0.0949257767161501,1,4.09545744764419,0.7395783165452933
48,true,2,0.09492577671614999,1,3.595457447644189,0.7395783165452944
49,true,2,0.09492577671615121,1,3.095457447644187,0.7395783165452934
50,true,2,0.0949257767161501,1,2.595457447644185,0.7395783165452932
51,true,2,0.09492577671614988,1,2.0954574476441863,0.7395783165452935
52,true,2,0.09492577671614943,1,1.5954574476441865,0.7395783165452928
53,true,2,0.09492577671614877,1,1.0954574476441876,0.7395783165452934
54,true,2,0.09492577671614943,1,0.5954574476441875,0.7395783165452909
55,true,2,0.09492577671614766,0,0.5954574476441875,0.7395783165452909
