Parameters
Model,B
P,0.75
Initial Alpha,0.0
Independent,true
Step Number,leader signal,# accepted signal,utility,# agents,avg dis from leader,avg angle from leader
0,false,-1,0.0,4,39.530741304947185,2.16282102261104
1,true,3,3.786890526973481,4,39.03074130494719,0.785398159672158
2,false,-1,0.0,4,38.53074130494719,0.7853981633974483
3,false,-1,0.0,4,38.03074130494719,0.7853981633974483
4,false,-1,0.0,4,37.53074130494719,0.7853981633974483
5,false,-1,0.0,4,37.0307413049472,0.7853981633974483
6,false,-1,0.0,4,36.5307413049472,0.7853981633974483
7,false,-1,0.0,4,36.0307413049472,0.7853981633974483
8,false,-1,0.0,4,35.5307413049472,0.785398159672158
9,false,-1,0.0,4,35.0307413049472,0.7853981671227386
10,false,-1,0.0,4,34.530741304947206,0.785398159672158
11,false,-1,0.0,4,34.030741304947206,0.7853981633974483
12,false,-1,0.0,4,33.530741304947206,0.7853981633974483
13,false,-1,0.0,4,33.03074130494721,0.7853981633974483
14,false,-1,0.0,4,32.53074130494721,0.7853981633974483
15,false,-1,0.0,4,32.03074130494721,0.7853981581290922
16,false,-1,0.0,4,31.530741304947213,0.7853981633974483
17,false,-1,0.0,4,31.03074130494721,0.7853981633974483
18,false,-1,0.0,4,30.530741304947213,0.7853981633974483
19,false,-1,0.0,4,30.030741304947213,0.785398159672158
20,false,-1,0.0,4,29.53074130494722,0.7853981581290922
21,false,-1,0.0,4,29.03074130494722,0.785398159672158
22,false,-1,0.0,4,28.53074130494722,0.785398159672158
23,false,-1,0.0,4,28.030741304947224,0.7853981581290922
24,false,-1,0.0,4,27.530741304947224,0.785398159672158
25,false,-1,0.0,4,27.030741304947227,0.785398159672158
26,false,-1,0.0,3,26.780741304947227,0.7853981671227386
27,true,4,0.5000000000000001,2,26.280741304947227,3.725290298461914E-9
28,false,-1,-1.0,2,25.780741304947227,3.725290298461914E-9
29,false,-1,-1.0,2,25.280741304947227,5.268356063861754E-9
30,false,-1,-0.9999999999999998,2,24.780741304947224,3.725290298461914E-9
31,false,-1,-1.0,2,24.280741304947224,3.725290298461914E-9
32,false,-1,-1.0,2,23.780741304947227,5.268356063861754E-9
33,false,-1,-0.9999999999999998,2,23.28074130494722,3.725290298461914E-9
34,false,-1,-1.0,2,22.78074130494722,0.0
35,false,-1,-1.0,2,22.28074130494722,3.725290298461914E-9
