Parameters
Model,B
P,0.95
Initial Alpha,0.0
Independent,false
Step Number,leader signal,# accepted signal,utility,# agents,avg dis from leader,avg angle from leader
0,false,-1,0.0,10,63.85326198656183,2.4340099546621095
1,true,9,15.265427872723173,10,63.053261986561836,0.7960740678008545
2,true,10,2.4425940512189523,10,62.053261986561836,0.7437526720043163
3,true,10,2.254697836469531,10,61.053261986561836,0.7437526720043165
4,true,9,2.254697836469532,10,60.253261986561846,0.6432634019191392
5,true,8,2.2434666851577614,10,59.653261986561844,0.9493292083378936
6,true,10,3.617120505092018,10,58.653261986561844,0.7437526720043163
7,true,10,2.2546978364695294,10,57.653261986561844,0.7437526720043163
8,true,10,2.2546978364695294,10,56.653261986561844,0.7437526720043159
9,true,9,2.2546978364695267,10,55.85326198656185,0.8208054621123821
10,true,10,2.5706730742650086,9,54.95326198656185,0.7437526720043168
11,true,9,1.847095259073063,9,54.253261986561846,0.8617748063402736
12,true,10,2.15465343693295,9,53.35326198656185,0.7437526720043168
13,true,9,1.847095259073063,9,52.653261986561844,0.6479514635312945
14,true,10,2.0182633058333055,9,51.753261986561846,0.743752672004318
15,true,10,1.8470952590730647,9,50.85326198656184,0.7437526720043166
16,true,10,1.847095259073062,9,49.953261986561856,0.7437526720043182
17,true,8,1.8470952590730638,9,49.45326198656184,0.6462289436820584
18,true,10,2.031051862906403,9,48.55326198656184,0.7437526720043177
19,true,10,1.8470952590730638,9,47.65326198656186,0.7437526720043167
20,true,9,1.8470952590730612,9,46.95326198656185,0.8180865502129929
21,true,9,1.9784844226071385,9,46.253261986561846,0.643263401919148
22,true,9,2.058829975820198,9,45.55326198656185,0.643263401919141
23,true,9,2.0588299758201893,9,44.85326198656185,0.8180865502129938
24,true,10,1.9784844226071412,9,43.953261986561856,0.7437526720043182
25,true,10,1.8470952590730638,9,43.05326198656186,0.7437526720043184
26,true,9,1.8470952590730656,9,42.35326198656186,0.6479514635312957
27,true,9,2.0182633058333,9,41.65326198656185,0.6479514635312942
28,true,10,2.0182633058333037,9,40.75326198656185,0.7437526720043183
29,true,10,1.847095259073063,9,39.85326198656185,0.7437526720043179
30,true,9,1.8470952590730638,9,39.15326198656185,0.6479514635312932
31,true,10,2.018263305833302,9,38.253261986561846,0.7437526720043179
32,true,9,1.8470952590730638,9,37.55326198656185,0.6479514635312931
33,true,9,2.018263305833301,9,36.85326198656185,0.6479514635312953
34,true,10,2.0182633058332957,9,35.95326198656185,0.7437526720043172
35,true,8,1.8470952590730638,9,35.453261986561856,0.650590006749325
36,true,10,1.9995489694624302,9,34.55326198656185,0.7437526720043186
37,true,9,1.8470952590730683,9,33.85326198656185,0.643263401919145
38,true,10,2.058829975820192,9,32.95326198656185,0.7437526720043185
39,true,10,1.8470952590730674,9,32.05326198656185,0.7437526720043195
40,true,10,1.8470952590730665,9,31.15326198656185,0.7437526720043193
41,true,9,1.8470952590730718,9,30.453261986561852,0.8208054621123843
42,true,8,1.9873367924029033,8,30.053261986561846,0.9162666374001095
43,true,10,1.5930315711307488,8,29.253261986561846,0.743752672004318
44,true,10,1.3829185445550065,8,28.45326198656185,0.743752672004317
45,true,9,1.3829185445550074,8,27.853261986561847,0.7888421623270306
46,true,10,1.3330430019040662,8,27.053261986561854,0.7437526720043188
47,true,9,1.38291854455501,8,26.45326198656185,0.7888421623270337
48,true,10,1.3330430019040804,8,25.65326198656185,0.7437526720043187
49,true,10,1.3829185445550145,8,24.85326198656185,0.7437526720043197
50,true,10,1.3829185445550056,8,24.05326198656185,0.743752672004317
51,true,10,1.3829185445550092,8,23.253261986561846,0.7437526720043197
52,true,10,1.3829185445550083,8,22.45326198656184,0.7437526720043174
53,true,10,1.38291854455501,8,21.653261986561844,0.7437526720043192
54,true,10,1.3829185445550163,8,20.85326198656184,0.7437526720043199
55,true,10,1.382918544555011,8,20.05326198656184,0.7437526720043175
56,true,9,1.3829185445550145,8,19.453261986561838,0.6432634019191426
57,true,10,1.8434833006129203,8,18.653261986561837,0.7437526720043188
58,true,9,1.3829185445550136,8,18.053261986561832,0.6479514635312943
59,true,10,1.7677355694167893,8,17.253261986561828,0.7437526720043192
60,true,10,1.3829185445550154,7,16.55326198656183,0.7437526720043178
61,true,10,0.4361561520863786,7,15.853261986561828,0.7437526720043189
62,true,9,0.4361561520863768,7,15.353261986561828,0.788842162327032
63,true,10,0.498939491389784,7,14.653261986561825,0.7437526720043178
64,true,10,0.4361561520863786,7,13.953261986561824,0.7437526720043192
65,true,10,0.4361561520863759,7,13.253261986561824,0.7437526720043179
66,true,10,0.4361561520863786,7,12.553261986561822,0.7437526720043195
67,true,9,0.43615615208638214,7,12.053261986561822,0.6479514635312942
68,true,10,0.5696209589005994,7,11.353261986561822,0.7437526720043196
69,true,8,0.43615615208638303,7,11.053261986561818,0.9232718283662557
70,true,10,1.1154782009768036,7,10.353261986561819,0.7437526720043185
71,true,10,0.43615615208638214,6,9.753261986561817,0.7437526720043187
72,true,10,0.05443961914274453,6,9.153261986561818,0.74375267200432
73,true,10,0.05443961914274986,6,8.553261986561816,0.7437526720043192
74,true,10,0.05443961914274631,5,8.053261986561816,0.7437526720043207
75,true,10,0.12966280371292171,5,7.553261986561816,0.7437526720043193
76,true,9,0.12966280371291905,5,7.253261986561817,0.7888421623270336
77,true,10,0.25428143084381993,5,6.7532619865618155,0.7437526720043214
78,true,10,0.12966280371292438,4,6.353261986561817,0.7437526720043214
79,true,10,0.1762722622909889,3,6.053261986561817,0.743752672004321
80,true,10,0.14635240486909984,3,5.753261986561817,0.7437526720043219
81,true,10,0.14635240486910162,3,5.4532619865618175,0.743752672004321
82,true,10,0.14635240486910028,3,5.153261986561818,0.7437526720043219
83,true,10,0.14635240486910162,3,4.853261986561817,0.743752672004321
84,true,10,0.14635240486909984,3,4.553261986561817,0.7437526720043219
85,true,10,0.14635240486910162,3,4.253261986561817,0.7437526720043208
86,true,10,0.14635240486909984,3,3.9532619865618166,0.7437526720043219
87,true,10,0.14635240486910162,3,3.6532619865618168,0.7437526720043208
88,true,9,0.14635240486909984,3,3.553261986561816,0.7888421623270345
89,true,9,0.1677328955378834,3,3.4532619865618157,0.7888421623270345
90,true,10,0.16773289553788384,3,3.153261986561815,0.7437526720043216
91,true,10,0.14635240486910073,3,2.8532619865618156,0.7437526720043218
92,true,10,0.14635240486910073,3,2.5532619865618154,0.7437526720043209
93,true,10,0.14635240486909984,3,2.2532619865618155,0.7437526720043206
94,true,10,0.14635240486909895,3,1.9532619865618155,0.7437526720043206
95,true,10,0.14635240486909895,3,1.6532619865618154,0.7437526720043206
96,true,9,0.1463524048690994,3,1.5532619865618156,0.818086550212995
97,true,10,0.19881814393917807,3,1.2532619865618169,0.743752672004321
98,true,10,0.14635240486909362,2,1.0532619865618178,0.7437526720043207
99,false,-1,-0.042266928014679905,1,0.9675491995598478,0.781181269316914
100,true,10,0.11127938373324664,1,0.8675491995598472,0.7487262330744537
101,true,10,0.06404938523006254,1,0.7675491995598466,0.7487262330744537
102,true,10,0.06404938523006287,1,0.6675491995598473,0.7487262330744536
103,true,10,0.06404938523006165,1,0.5675491995598466,0.7487262330744537
104,true,10,0.06404938523006198,0,0.5675491995598466,0.7487262330744537
