Parameters
Model,B
P,0.75
Initial Alpha,0.0
Independent,false
Step Number,leader signal,# accepted signal,utility,# agents,avg dis from leader,avg angle from leader
0,false,-1,0.0,4,39.76994864136231,1.7285543493967752
1,true,4,2.569537597916691,4,38.76994864136231,1.6831174363634391
2,true,2,2.1454343560294737,4,38.769948641362305,1.728554349396776
3,true,4,2.566730197456764,4,37.769948641362305,1.6831174363634391
4,true,2,2.1454343560294737,4,37.769948641362305,1.5821319167416843
5,true,3,2.021922857056821,4,37.269948641362305,1.7272800000111388
6,true,3,2.2223673096064163,4,36.769948641362305,1.7272800000111177
7,true,4,2.222367309606424,4,35.769948641362305,1.683117436363439
8,true,2,2.1454343560294733,4,35.769948641362305,1.728554349396779
9,true,1,2.556429985197756,4,36.269948641362305,1.7285543493967745
10,true,1,2.315297356360929,4,36.769948641362305,1.728554349396778
11,true,3,2.315297356360929,4,36.269948641362305,1.7285543493967748
12,true,3,2.3594045772148933,4,35.7699486413623,1.7285543493967745
13,true,3,2.3594045772148924,4,35.2699486413623,1.7173657687811106
14,true,4,2.1862256663192694,4,34.26994864136229,1.6831174363634185
15,true,3,2.145434356029466,4,33.7699486413623,1.7173657687811117
16,true,4,2.1862256663192694,4,32.76994864136229,1.6831174363634185
17,true,2,2.145434356029466,4,32.76994864136229,1.7285543493967745
18,true,2,2.566730197456759,4,32.76994864136229,1.7285543493967728
19,true,3,2.2954093285039985,4,32.26994864136229,1.499112339195593
20,true,4,1.9194916153980452,4,31.26994864136229,1.6831174363634185
21,true,2,2.145434356029466,4,31.269948641362294,1.7285543493967723
22,true,2,2.295409328503998,4,31.26994864136229,1.598690580422169
23,true,3,2.0423712752411074,4,30.76994864136229,1.7272800000111241
24,true,4,2.222367309606427,4,29.76994864136229,1.6831174363634185
25,true,2,2.145434356029466,4,29.76994864136229,1.7285543493967743
26,true,3,2.5667301974567582,4,29.269948641362294,1.727280000011118
27,true,2,2.2223673096064234,4,29.26994864136229,1.5986905804221696
28,true,3,2.0423712752411083,4,28.769948641362287,1.499112339195591
29,true,3,1.9194916153980424,4,28.269948641362284,1.4991123391955932
30,true,2,1.9194916153980448,4,28.269948641362287,1.7280236193508831
31,true,3,2.223225124667909,4,27.769948641362284,1.4991123391955932
32,true,4,1.9194916153980448,4,26.76994864136228,1.6831174363634183
33,true,3,2.1454343560294658,4,26.269948641362284,1.7272800000111246
34,true,4,2.222367309606427,4,25.269948641362284,1.6831174363634185
35,true,3,2.1454343560294658,4,24.76994864136228,1.717365768781114
36,true,3,2.1862256663192694,4,24.269948641362284,1.4991123391955918
37,true,4,1.9194916153980426,4,23.26994864136228,1.6831174363634185
38,true,4,2.1454343560294658,4,22.26994864136228,1.6831174363634185
39,true,4,2.1454343560294658,4,21.26994864136228,1.6831174363634185
40,true,4,2.1454343560294658,4,20.26994864136228,1.6831174363634185
41,true,4,2.1454343560294658,4,19.269948641362284,1.683117436363418
42,true,3,2.1454343560294653,4,18.76994864136228,1.4991123391955914
43,true,3,1.9194916153980426,4,18.269948641362276,1.7285543493967743
44,true,2,2.3594045772148924,4,18.269948641362276,1.728554349396774
45,true,3,2.566730197456758,4,17.769948641362276,1.7272800000111377
46,true,3,2.222367309606423,4,17.269948641362276,1.7272800000111461
47,true,2,2.222367309606427,4,17.269948641362276,1.7285543493967779
48,true,4,2.5564299851977497,4,16.269948641362276,1.683117436363418
49,true,4,2.1454343560294653,4,15.269948641362276,1.6831174363634185
50,true,3,2.1454343560294653,4,14.769948641362278,1.4991123391955885
51,true,1,1.919491615398041,4,15.26994864136228,1.7285543493967763
52,true,4,2.315297356360925,4,14.269948641362278,1.683117436363418
53,true,3,2.145434356029465,4,13.769948641362273,1.4991123391955932
54,true,4,1.9194916153980448,4,12.769948641362275,1.6831174363634185
55,true,2,2.1454343560294644,4,12.769948641362273,1.598690580422169
56,true,1,2.042371275241107,4,13.269948641362273,1.694660932274866
57,true,3,2.1592689867603605,4,12.76994864136227,1.4991123391955914
58,true,3,1.9194916153980437,4,12.269948641362273,1.7173657687811106
59,true,3,2.1862256663192667,4,11.769948641362273,1.717365768781112
60,true,2,2.186225666319267,4,11.769948641362275,1.5986905804221692
61,true,4,2.042371275241107,4,10.769948641362275,1.6831174363634134
62,true,3,2.145434356029454,3,10.519948641362275,1.4991123391955872
63,true,3,2.3908660842391685,3,10.269948641362273,1.499112339195586
64,true,3,2.3908660842391685,3,10.019948641362275,1.7272800000111428
65,true,2,0.7223705575373793,3,10.269948641362273,1.5986905804221634
66,true,4,2.4475471901782364,3,9.519948641362273,1.6831174363634136
67,true,2,2.466308363840482,3,9.769948641362273,1.7285543493967674
68,true,3,2.137156353865067,3,9.519948641362275,1.7173657687811064
69,true,2,2.4660862398709744,3,9.769948641362273,1.5986905804221634
70,true,4,2.447547190178237,3,9.019948641362273,1.683117436363413
71,true,4,2.4663083638404815,3,8.269948641362275,1.6831174363634136
72,true,3,2.4663083638404815,3,8.019948641362275,1.7272800000111428
73,true,4,0.7223705575373793,3,7.269948641362275,1.6831174363634136
74,true,2,2.4663083638404815,3,7.519948641362275,1.5986905804221636
75,true,4,2.447547190178237,3,6.769948641362275,1.6831174363634132
76,true,3,2.466308363840481,3,6.519948641362275,1.499112339195587
77,true,3,2.390866084239169,3,6.269948641362275,1.7173657687811072
78,true,2,2.466086239870974,3,6.519948641362275,1.7285543493967688
79,true,3,2.1371563538650733,3,6.269948641362275,1.4991123391955867
80,true,3,2.3908660842391685,3,6.019948641362275,1.4991123391955865
81,true,3,2.390866084239169,3,5.769948641362275,1.7272800000111348
82,true,4,0.722370557537373,2,5.269948641362275,1.6831174363634762
83,true,4,0.9704345492784325,2,4.769948641362276,1.683117436363414
84,true,3,0.9704345492783989,2,4.7699486413622765,1.7272800000111415
85,true,4,0.9896669505768185,2,4.2699486413622765,1.683117436363414
86,true,4,0.9704345492783989,2,3.7699486413622783,1.6831174363634762
87,true,2,0.9704345492784324,2,4.269948641362278,1.582131916741703
88,true,4,0.9832494557420068,2,3.7699486413622783,1.683117436363414
89,true,4,0.970434549278399,2,3.2699486413622783,1.683117436363414
90,true,4,0.9704345492783987,2,2.7699486413622796,1.6831174363634762
91,true,3,0.9704345492784324,2,2.7699486413622796,1.7272800000111346
92,true,4,0.9896669505768152,2,2.269948641362281,1.683117436363476
93,true,3,0.9704345492784321,2,2.269948641362281,1.4991123391955878
94,true,3,0.9943187077632174,2,2.269948641362282,1.7272800000111417
95,true,4,0.9896669505768186,2,1.7699486413622822,1.683117436363414
96,true,3,0.9704345492783988,2,1.7699486413622831,1.7272800000111377
97,true,4,0.9896669505768168,2,1.2699486413622836,1.683117436363433
98,true,4,0.9704345492784339,1,1.0199486413622831,1.6831174363634325
99,false,-1,-0.41382280833332874,1,0.8013699891921612,1.777043628413046
100,true,3,0.058986476494334195,1,1.0513699891921613,1.7770436284130469
101,true,4,1.4920906824554023,1,0.8013699891921612,1.585065014654543
102,false,-1,-0.4495274542225216,1,0.5744260743520362,1.843205486709302
103,false,-1,-0.0033581075834292484,1,0.55197892456191,2.0664065187229808
104,true,4,1.2616616261573594,1,0.30197892456191044,1.075186134866811
105,false,-1,-0.3897722394020733,0,0.30197892456191044,1.075186134866811
