Parameters
Model,A
P,0.55
Initial Alpha,0.0
Independent,false
Step Number,leader signal,# accepted signal,utility,# agents,avg dis from leader,avg angle from leader
0,false,-1,0.0,10,53.16976200563221,2.315985405832014
1,false,-1,-2.7398531335596354,10,52.574295707674786,1.3367843412980625
2,false,-1,-6.39080646898009,10,51.80437429270766,0.9791620895143065
3,false,-1,-7.28087854692776,10,50.96127854232644,0.802031387349437
4,false,-1,-7.711663457164149,10,50.09861800922516,0.7833370518449253
5,false,-1,-7.672348162827629,10,49.24887414858797,0.8019625259026559
6,false,-1,-7.493687501606343,10,48.420204163882616,0.8451207953884893
7,false,-1,-7.290834454612706,10,47.6104142828657,0.8287220033361604
8,false,-1,-7.397350924161228,10,46.78214696481653,0.9132070318947353
9,false,-1,-7.326902317349444,10,45.963034078458165,0.9795468672885319
10,false,-1,-7.120707779795215,10,45.16928331596306,1.0003902842806751
11,false,-1,-7.079517295382584,10,44.37763217630608,0.9328896334177615
12,false,-1,-7.198835621307924,10,43.57415806968786,0.9041789881914903
13,false,-1,-7.172493872927359,10,42.77184274035227,0.9976945976299385
14,false,-1,-7.039840128528636,10,41.98995259303181,1.0266826776272944
15,false,-1,-6.994064500567637,10,41.185643909178935,0.9111698638404203
16,false,-1,-7.195724145614409,10,40.38145026851584,0.9304156541164612
17,false,-1,-7.062923305539678,10,39.59030428715781,0.9215794137506436
18,false,-1,-7.108281968843198,10,38.80301610121951,1.0187744456265526
19,false,-1,-7.032448528294885,10,38.01562710897321,1.0776797762960169
20,false,-1,-6.839496872104646,10,37.24737537124259,1.107925188443033
21,false,-1,-6.736672128697275,10,36.49140426530712,1.0253874328284158
22,false,-1,-6.908704225560346,10,35.71017119737862,1.0017287895098623
23,false,-1,-6.846992069972889,10,34.9423290364874,0.9928234915101886
24,false,-1,-6.87801729621939,10,34.186181047968695,1.1060083486118584
25,false,-1,-6.782130505154459,10,33.426694222084926,1.1615340675885812
26,false,-1,-6.586075735104509,10,32.68710361666683,1.1989188257350594
27,false,-1,-6.445968707668562,10,31.960233356760266,1.1201451491449936
28,false,-1,-6.620891658966298,10,31.22007880445137,1.0984638322105567
29,false,-1,-6.561934026861501,10,30.481248409029217,1.0977235655166417
30,false,-1,-6.540187202491087,10,29.734256057039694,1.2148841594027695
31,false,-1,-6.421493739796404,10,29.009684406439476,1.33049734419845
32,false,-1,-6.135770697782567,10,28.356498986365313,1.509924315309429
33,false,-1,-5.505758827539826,9,27.770485892917016,1.5272788442898981
34,false,-1,-5.123779071586924,9,27.16526485021323,1.3947903104190362
35,false,-1,-5.521816509630451,9,26.533913433964653,1.2323934023648762
36,false,-1,-6.082193040430871,9,25.847614749042332,1.2426104700629526
37,false,-1,-6.227695955955266,9,25.145633881071774,1.2547712921875323
38,false,-1,-6.174726188396056,9,24.455242457675013,1.2828313707203243
39,false,-1,-6.0466945658263676,9,23.778519422377055,1.32532467873325
40,false,-1,-5.891458815897055,9,23.11809566194139,1.3332141498610184
41,false,-1,-5.899480122198645,9,22.458916641716662,1.3349552814049843
42,false,-1,-5.763286639892236,9,21.80233806305007,1.3794266678554128
43,false,-1,-5.666461547114219,9,21.17067309056747,1.467700742393228
44,false,-1,-5.372613785186132,9,20.573396154881912,1.5363273422700574
